datetime,elapsed_s,voltage,Elevation_m
2026/08/01@14:38:28,1608,2.8061252,26505.064516129034
2026/08/01@14:38:29,1609,2.81275,26508.0
2026/08/01@14:38:30,1610,2.81275,26510.966666666667
2026/08/01@14:38:31,1611,2.81375,26513.933333333334
2026/08/01@14:38:32,1612,2.8138752,26516.9
2026/08/01@14:38:33,1613,2.812875,26519.866666666665
2026/08/01@14:38:34,1614,2.80025,26522.833333333332
2026/08/01@14:38:35,1615,2.78425,26525.8
2026/08/01@14:38:36,1616,2.7803752,26528.766666666666
2026/08/01@14:38:38,1618,2.7815,26534.7
2026/08/01@14:38:39,1619,2.7852502,26537.666666666668
2026/08/01@14:38:40,1620,2.8121252,26540.633333333335
2026/08/01@14:38:41,1621,2.8070002,26543.6
2026/08/01@14:38:42,1622,2.8001252,26546.566666666666
2026/08/01@14:38:43,1623,2.79675,26549.533333333333
2026/08/01@14:38:44,1624,2.793375,26552.5
2026/08/01@14:38:45,1625,2.790625,26555.466666666667
2026/08/01@14:38:46,1626,2.789,26558.433333333334
2026/08/01@14:38:47,1627,2.7892502,26561.4
2026/08/01@14:38:48,1628,2.7925,26564.366666666665
2026/08/01@14:38:50,1630,2.792875,26570.3
2026/08/01@14:38:51,1631,2.790625,26573.266666666666
2026/08/01@14:38:52,1632,2.7900002,26576.233333333334
2026/08/01@14:38:53,1633,2.79075,26579.2
2026/08/01@14:38:54,1634,2.79025,26582.166666666668
2026/08/01@14:38:55,1635,2.7887502,26585.133333333335
2026/08/01@14:38:56,1636,2.7931252,26588.1
2026/08/01@14:38:57,1637,2.801,26591.066666666666
2026/08/01@14:38:58,1638,2.80325,26594.033333333333
2026/08/01@14:38:59,1639,2.8038752,26597.0
2026/08/01@14:39:00,1640,2.8033752,26600.064516129034
2026/08/01@14:39:02,1642,2.804125,26606.1935483871
2026/08/01@14:39:03,1643,2.801875,26609.25806451613
2026/08/01@14:39:04,1644,2.79975,26612.322580645163
2026/08/01@14:39:05,1645,2.8008752,26615.387096774193
2026/08/01@14:39:06,1646,2.8048752,26618.451612903227
2026/08/01@14:39:07,1647,2.8095002,26621.516129032258
2026/08/01@14:39:08,1648,2.8122502,26624.58064516129
2026/08/01@14:39:09,1649,2.8117502,26627.645161290322
2026/08/01@14:39:10,1650,2.8113752,26630.709677419356
2026/08/01@14:39:11,1651,2.812,26633.774193548386
2026/08/01@14:39:12,1652,2.8138752,26636.83870967742
2026/08/01@14:39:14,1654,2.8138752,26642.967741935485
2026/08/01@14:39:15,1655,2.814125,26646.032258064515
2026/08/01@14:39:16,1656,2.809375,26649.09677419355
2026/08/01@14:39:17,1657,2.8005002,26652.16129032258
2026/08/01@14:39:18,1658,2.7931252,26655.225806451614
2026/08/01@14:39:19,1659,2.794125,26658.290322580644
2026/08/01@14:39:20,1660,2.7956252,26661.354838709678
2026/08/01@14:39:21,1661,2.797625,26664.41935483871
2026/08/01@14:39:22,1662,2.795375,26667.483870967742
2026/08/01@14:39:23,1663,2.80025,26670.548387096773
2026/08/01@14:39:24,1664,2.8026252,26673.612903225807
2026/08/01@14:39:26,1666,2.811,26679.74193548387
2026/08/01@14:39:27,1667,2.815875,26682.8064516129
2026/08/01@14:39:28,1668,2.7892502,26685.870967741936
2026/08/01@14:39:29,1669,2.7975002,26688.935483870966
2026/08/01@14:39:30,1670,2.7951252,26692.0
2026/08/01@14:39:31,1671,2.7935002,26695.129032258064
2026/08/01@14:39:32,1672,2.7957502,26698.25806451613
2026/08/01@14:39:33,1673,2.7983752,26701.387096774193
2026/08/01@14:39:34,1674,2.7992502,26704.516129032258
2026/08/01@14:39:35,1675,2.794125,26707.645161290322
2026/08/01@14:39:36,1676,2.7886252,26710.774193548386
2026/08/01@14:39:38,1678,2.8031252,26717.032258064515
2026/08/01@14:39:39,1679,2.8142502,26720.16129032258
2026/08/01@14:39:40,1680,2.816375,26723.290322580644
2026/08/01@14:39:41,1681,2.8152502,26726.41935483871
2026/08/01@14:39:42,1682,2.8143752,26729.548387096773
2026/08/01@14:39:43,1683,2.810625,26732.677419354837
2026/08/01@14:39:44,1684,2.8048752,26735.8064516129
2026/08/01@14:39:45,1685,2.799,26738.935483870966
2026/08/01@14:39:46,1686,2.7926252,26742.064516129034
2026/08/01@14:39:47,1687,2.7931252,26745.1935483871
2026/08/01@14:39:48,1688,2.7982502,26748.322580645163
2026/08/01@14:39:50,1690,2.8012502,26754.58064516129
2026/08/01@14:39:51,1691,2.8043752,26757.709677419356
2026/08/01@14:39:52,1692,2.809375,26760.83870967742
2026/08/01@14:39:53,1693,2.812375,26763.967741935485
2026/08/01@14:39:54,1694,2.8135002,26767.09677419355
2026/08/01@14:39:55,1695,2.8133752,26770.225806451614
2026/08/01@14:39:56,1696,2.809,26773.354838709678
2026/08/01@14:39:57,1697,2.802375,26776.483870967742
2026/08/01@14:39:58,1698,2.7951252,26779.612903225807
2026/08/01@14:39:59,1699,2.7987502,26782.74193548387
2026/08/01@14:40:00,1700,2.8015,26785.870967741936
2026/08/01@14:40:02,1702,2.7996252,26792.366666666665
2026/08/01@14:40:03,1703,2.8001252,26795.733333333334
2026/08/01@14:40:04,1704,2.799,26799.1
2026/08/01@14:40:05,1705,2.797625,26802.466666666667
2026/08/01@14:40:06,1706,2.7965002,26805.833333333332
2026/08/01@14:40:07,1707,2.797125,26809.2
2026/08/01@14:40:08,1708,2.7977502,26812.566666666666
2026/08/01@14:40:09,1709,2.7992502,26815.933333333334
2026/08/01@14:40:10,1710,2.802,26819.3
2026/08/01@14:40:11,1711,2.7977502,26822.666666666668
2026/08/01@14:40:12,1712,2.7957502,26826.033333333333
2026/08/01@14:40:14,1714,2.79625,26832.766666666666
2026/08/01@14:40:15,1715,2.7951252,26836.133333333335
2026/08/01@14:40:16,1716,2.7970002,26839.5
2026/08/01@14:40:17,1717,2.798875,26842.866666666665
2026/08/01@14:40:18,1718,2.8038752,26846.233333333334
2026/08/01@14:40:19,1719,2.8061252,26849.6
2026/08/01@14:40:20,1720,2.812875,26852.966666666667
2026/08/01@14:40:21,1721,2.8161252,26856.333333333332
2026/08/01@14:40:22,1722,2.7882502,26859.7
2026/08/01@14:40:23,1723,2.8003752,26863.066666666666
2026/08/01@14:40:24,1724,2.792875,26866.433333333334
2026/08/01@14:40:26,1726,2.8060002,26873.166666666668
2026/08/01@14:40:27,1727,2.8168752,26876.533333333333
2026/08/01@14:40:28,1728,2.8140002,26879.9
2026/08/01@14:40:29,1729,2.8140002,26883.266666666666
2026/08/01@14:40:30,1730,2.814625,26886.633333333335
2026/08/01@14:40:31,1731,2.8165002,26890.0
2026/08/01@14:40:32,1732,2.818,26893.387096774193
2026/08/01@14:40:33,1733,2.785,26896.774193548386
2026/08/01@14:40:34,1734,2.8017502,26900.16129032258
2026/08/01@14:40:35,1735,2.8013752,26903.548387096773
2026/08/01@14:40:36,1736,2.798125,26906.935483870966
2026/08/01@14:40:38,1738,2.7938752,26913.709677419356
2026/08/01@14:40:39,1739,2.7957502,26917.09677419355
2026/08/01@14:40:40,1740,2.7968752,26920.483870967742
2026/08/01@14:40:41,1741,2.7977502,26923.870967741936
2026/08/01@14:40:42,1742,2.80025,26927.25806451613
2026/08/01@14:40:43,1743,2.8045,26930.645161290322
2026/08/01@14:40:44,1744,2.802875,26934.032258064515
2026/08/01@14:40:45,1745,2.7951252,26937.41935483871
2026/08/01@14:40:46,1746,2.7925,26940.8064516129
2026/08/01@14:40:47,1747,2.7912502,26944.1935483871
2026/08/01@14:40:48,1748,2.789,26947.58064516129
2026/08/01@14:40:50,1750,2.7886252,26954.354838709678
2026/08/01@14:40:51,1751,2.789,26957.74193548387
2026/08/01@14:40:52,1752,2.8217502,26961.129032258064
2026/08/01@14:40:53,1753,2.8203752,26964.516129032258
2026/08/01@14:40:54,1754,2.8185,26967.90322580645
2026/08/01@14:40:55,1755,2.8196252,26971.290322580644
2026/08/01@14:40:56,1756,2.79725,26974.677419354837
2026/08/01@14:40:57,1757,2.8026252,26978.064516129034
2026/08/01@14:40:58,1758,2.79725,26981.451612903227
2026/08/01@14:40:59,1759,2.8070002,26984.83870967742
2026/08/01@14:41:00,1760,2.8116252,26988.225806451614
2026/08/01@14:41:02,1762,2.8173752,26995.0
2026/08/01@14:41:03,1763,2.8098752,26998.266666666666
2026/08/01@14:41:04,1764,2.8047502,27001.533333333333
2026/08/01@14:41:05,1765,2.8048752,27004.8
2026/08/01@14:41:06,1766,2.8051252,27008.066666666666
2026/08/01@14:41:07,1767,2.8003752,27011.333333333332
2026/08/01@14:41:08,1768,2.7975002,27014.6
2026/08/01@14:41:09,1769,2.811125,27017.866666666665
2026/08/01@14:41:10,1770,2.8212502,27021.133333333335
2026/08/01@14:41:11,1771,2.793625,27024.4
2026/08/01@14:41:12,1772,2.7985,27027.666666666668
2026/08/01@14:41:14,1774,2.7956252,27034.2
2026/08/01@14:41:15,1775,2.7961252,27037.466666666667
2026/08/01@14:41:16,1776,2.7977502,27040.733333333334
2026/08/01@14:41:17,1777,2.8231252,27044.0
2026/08/01@14:41:18,1778,2.8177502,27047.266666666666
2026/08/01@14:41:19,1779,2.8098752,27050.533333333333
2026/08/01@14:41:20,1780,2.8061252,27053.8
2026/08/01@14:41:21,1781,2.806375,27057.066666666666
2026/08/01@14:41:22,1782,2.8070002,27060.333333333332
2026/08/01@14:41:23,1783,2.8083752,27063.6
2026/08/01@14:41:24,1784,2.8121252,27066.866666666665
2026/08/01@14:41:26,1786,2.818375,27073.4
2026/08/01@14:41:27,1787,2.79625,27076.666666666668
2026/08/01@14:41:28,1788,2.8087502,27079.933333333334
2026/08/01@14:41:29,1789,2.80325,27083.2
2026/08/01@14:41:30,1790,2.8001252,27086.466666666667
2026/08/01@14:41:31,1791,2.7983752,27089.733333333334
2026/08/01@14:41:32,1792,2.8005002,27093.0
2026/08/01@14:41:33,1793,2.8047502,27096.032258064515
2026/08/01@14:41:34,1794,2.8047502,27099.064516129034
2026/08/01@14:41:35,1795,2.790625,27102.09677419355
2026/08/01@14:41:36,1796,2.8130002,27105.129032258064
2026/08/01@14:41:38,1798,2.8191252,27111.1935483871
2026/08/01@14:41:39,1799,2.807125,27114.225806451614
2026/08/01@14:41:40,1800,2.8025002,27117.25806451613
2026/08/01@14:41:41,1801,2.80625,27120.290322580644
2026/08/01@14:41:42,1802,2.8040002,27123.322580645163
2026/08/01@14:41:43,1803,2.799375,27126.354838709678
2026/08/01@14:41:44,1804,2.811,27129.387096774193
2026/08/01@14:41:45,1805,2.82025,27132.41935483871
2026/08/01@14:41:46,1806,2.790625,27135.451612903227
2026/08/01@14:41:47,1807,2.797625,27138.483870967742
2026/08/01@14:41:48,1808,2.8087502,27141.516129032258
2026/08/01@14:41:50,1810,2.805375,27147.58064516129
2026/08/01@14:41:51,1811,2.8017502,27150.612903225807
2026/08/01@14:41:52,1812,2.8047502,27153.645161290322
2026/08/01@14:41:53,1813,2.810625,27156.677419354837
2026/08/01@14:41:54,1814,2.8198752,27159.709677419356
2026/08/01@14:41:55,1815,2.8225002,27162.74193548387
2026/08/01@14:41:56,1816,2.821875,27165.774193548386
2026/08/01@14:41:57,1817,2.821125,27168.8064516129
2026/08/01@14:41:58,1818,2.8138752,27171.83870967742
2026/08/01@14:41:59,1819,2.8073752,27174.870967741936
2026/08/01@14:42:00,1820,2.801,27177.90322580645
2026/08/01@14:42:02,1822,2.8043752,27183.967741935485
2026/08/01@14:42:03,1823,2.8056252,27187.0
2026/08/01@14:42:04,1824,2.8065002,27189.939393939392
2026/08/01@14:42:05,1825,2.8030002,27192.878787878788
2026/08/01@14:42:06,1826,2.80375,27195.81818181818
2026/08/01@14:42:07,1827,2.82325,27198.757575757576
2026/08/01@14:42:08,1828,2.822375,27201.696969696968
2026/08/01@14:42:09,1829,2.8160002,27204.636363636364
2026/08/01@14:42:10,1830,2.8068752,27207.575757575756
2026/08/01@14:42:11,1831,2.802375,27210.515151515152
2026/08/01@14:42:12,1832,2.8043752,27213.454545454544
2026/08/01@14:42:14,1834,2.8077502,27219.333333333332
2026/08/01@14:42:15,1835,2.8073752,27222.272727272728
2026/08/01@14:42:16,1836,2.8073752,27225.21212121212
2026/08/01@14:42:17,1837,2.8056252,27228.151515151516
2026/08/01@14:42:18,1838,2.8055,27231.090909090908
2026/08/01@14:42:19,1839,2.8047502,27234.030303030304
2026/08/01@14:42:20,1840,2.8045,27236.969696969696
2026/08/01@14:42:21,1841,2.8131252,27239.909090909092
2026/08/01@14:42:22,1842,2.8216252,27242.848484848484
2026/08/01@14:42:23,1843,2.802375,27245.78787878788
2026/08/01@14:42:24,1844,2.807125,27248.727272727272
2026/08/01@14:42:26,1846,2.8013752,27254.60606060606
2026/08/01@14:42:27,1847,2.80075,27257.545454545456
2026/08/01@14:42:28,1848,2.80025,27260.484848484848
2026/08/01@14:42:29,1849,2.801875,27263.424242424244
2026/08/01@14:42:30,1850,2.8040002,27266.363636363636
2026/08/01@14:42:31,1851,2.807125,27269.303030303032
2026/08/01@14:42:32,1852,2.8095002,27272.242424242424
2026/08/01@14:42:33,1853,2.8008752,27275.18181818182
2026/08/01@14:42:34,1854,2.801,27278.121212121212
2026/08/01@14:42:35,1855,2.8103752,27281.060606060608
2026/08/01@14:42:36,1856,2.80975,27284.0
2026/08/01@14:42:38,1857,2.8047502,27289.8
2026/08/01@14:42:39,1859,2.8112502,27292.7
2026/08/01@14:42:40,1860,2.8242502,27295.6
2026/08/01@14:42:41,1861,2.8033752,27298.5
2026/08/01@14:42:42,1862,2.8147502,27301.4
2026/08/01@14:42:43,1863,2.8135002,27304.3
2026/08/01@14:42:44,1864,2.8098752,27307.2
2026/08/01@14:42:45,1865,2.80675,27310.1
2026/08/01@14:42:46,1866,2.807125,27313.0
2026/08/01@14:42:47,1867,2.8122502,27315.9
2026/08/01@14:42:48,1868,2.8151252,27318.8
2026/08/01@14:42:49,1869,2.804125,27321.7
2026/08/01@14:42:51,1871,2.825875,27327.5
2026/08/01@14:42:52,1872,2.8190002,27330.4
2026/08/01@14:42:53,1873,2.8168752,27333.3
2026/08/01@14:42:54,1874,2.81675,27336.2
2026/08/01@14:42:55,1875,2.8155,27339.1
2026/08/01@14:42:56,1876,2.811875,27342.0
2026/08/01@14:42:57,1877,2.808,27344.9
2026/08/01@14:42:58,1878,2.805375,27347.8
2026/08/01@14:42:59,1879,2.805375,27350.7
2026/08/01@14:43:00,1880,2.8105002,27353.6
2026/08/01@14:43:02,1881,2.8126252,27359.4
2026/08/01@14:43:03,1883,2.809375,27362.3
2026/08/01@14:43:04,1884,2.808125,27365.2
2026/08/01@14:43:05,1885,2.8073752,27368.1
2026/08/01@14:43:06,1886,2.8083752,27371.0
2026/08/01@14:43:07,1887,2.8177502,27373.90322580645
2026/08/01@14:43:08,1888,2.822,27376.8064516129
2026/08/01@14:43:09,1889,2.80625,27379.709677419356
2026/08/01@14:43:10,1890,2.8107502,27382.612903225807
2026/08/01@14:43:11,1891,2.8083752,27385.516129032258
2026/08/01@14:43:12,1892,2.8198752,27388.41935483871
2026/08/01@14:43:14,1893,2.824875,27394.225806451614
2026/08/01@14:43:15,1895,2.795,27397.129032258064
2026/08/01@14:43:16,1896,2.8112502,27400.032258064515
2026/08/01@14:43:17,1897,2.809,27402.935483870966
2026/08/01@14:43:18,1898,2.818,27405.83870967742
2026/08/01@14:43:19,1899,2.828875,27408.74193548387
2026/08/01@14:43:20,1900,2.7982502,27411.645161290322
2026/08/01@14:43:21,1901,2.810625,27414.548387096773
2026/08/01@14:43:22,1902,2.81625,27417.451612903227
2026/08/01@14:43:23,1903,2.815,27420.354838709678
2026/08/01@14:43:24,1904,2.8131252,27423.25806451613
2026/08/01@14:43:25,1905,2.8077502,27426.16129032258
2026/08/01@14:43:27,1907,2.813625,27431.967741935485
2026/08/01@14:43:28,1908,2.821,27434.870967741936
2026/08/01@14:43:29,1909,2.830125,27437.774193548386
2026/08/01@14:43:30,1910,2.8052502,27440.677419354837
2026/08/01@14:43:31,1911,2.808,27443.58064516129
2026/08/01@14:43:32,1912,2.8012502,27446.483870967742
2026/08/01@14:43:33,1913,2.8190002,27449.387096774193
2026/08/01@14:43:34,1914,2.8033752,27452.290322580644
2026/08/01@14:43:35,1915,2.8152502,27455.1935483871
2026/08/01@14:43:36,1916,2.8170002,27458.09677419355
2026/08/01@14:43:37,1917,2.8131252,27461.0
2026/08/01@14:43:39,1919,2.8112502,27466.4
2026/08/01@14:43:40,1920,2.8105002,27469.1
2026/08/01@14:43:41,1921,2.8156252,27471.8
2026/08/01@14:43:42,1922,2.8083752,27474.5
2026/08/01@14:43:43,1923,2.8315,27477.2
2026/08/01@14:43:44,1924,2.8272502,27479.9
2026/08/01@14:43:45,1925,2.822375,27482.6
2026/08/01@14:43:46,1926,2.8217502,27485.3
2026/08/01@14:43:47,1927,2.8205002,27488.0
2026/08/01@14:43:48,1928,2.8187502,27490.7
2026/08/01@14:43:49,1929,2.8156252,27493.4
2026/08/01@14:43:51,1931,2.8098752,27498.8
2026/08/01@14:43:52,1932,2.814625,27501.5
2026/08/01@14:43:53,1933,2.8160002,27504.2
2026/08/01@14:43:54,1934,2.8161252,27506.9
2026/08/01@14:43:55,1935,2.8175,27509.6
2026/08/01@14:43:56,1936,2.8177502,27512.3
2026/08/01@14:43:57,1937,2.816625,27515.0
2026/08/01@14:43:58,1938,2.8142502,27517.7
2026/08/01@14:43:59,1939,2.81325,27520.4
2026/08/01@14:44:00,1940,2.812375,27523.1
2026/08/01@14:44:01,1941,2.821,27525.8
2026/08/01@14:44:03,1943,2.824625,27531.2
2026/08/01@14:44:04,1944,2.831875,27533.9
2026/08/01@14:44:05,1945,2.816375,27536.6
2026/08/01@14:44:06,1946,2.8116252,27539.3
2026/08/01@14:44:07,1947,2.8147502,27542.0
2026/08/01@14:44:08,1948,2.8215,27545.0
2026/08/01@14:44:09,1949,2.8295002,27548.0
2026/08/01@14:44:10,1950,2.830625,27551.0
2026/08/01@14:44:11,1951,2.7977502,27554.0
2026/08/01@14:44:12,1952,2.8031252,27557.0
2026/08/01@14:44:13,1953,2.8030002,27560.0
2026/08/01@14:44:15,1955,2.8172502,27566.0
2026/08/01@14:44:16,1956,2.8191252,27569.0
2026/08/01@14:44:17,1957,2.818,27572.0
2026/08/01@14:44:18,1958,2.8135002,27575.0
2026/08/01@14:44:19,1959,2.8098752,27578.0
2026/08/01@14:44:20,1960,2.8116252,27581.0
2026/08/01@14:44:21,1961,2.8151252,27584.0
2026/08/01@14:44:22,1962,2.8165002,27587.0
2026/08/01@14:44:23,1963,2.81275,27590.0
2026/08/01@14:44:24,1964,2.81025,27593.0
2026/08/01@14:44:25,1965,2.8175,27596.0
2026/08/01@14:44:27,1967,2.822375,27602.0
2026/08/01@14:44:28,1968,2.8185,27605.0
2026/08/01@14:44:29,1969,2.8121252,27608.0
2026/08/01@14:44:30,1970,2.8112502,27611.0
2026/08/01@14:44:31,1971,2.8156252,27614.0
2026/08/01@14:44:32,1972,2.8217502,27617.0
2026/08/01@14:44:33,1973,2.8207502,27620.0
2026/08/01@14:44:34,1974,2.8198752,27623.0
2026/08/01@14:44:35,1975,2.8140002,27626.0
2026/08/01@14:44:36,1976,2.81275,27629.0
2026/08/01@14:44:37,1977,2.8161252,27632.0
2026/08/01@14:44:39,1979,2.8225002,27638.032258064515
2026/08/01@14:44:40,1980,2.824125,27641.064516129034
2026/08/01@14:44:41,1981,2.819375,27644.09677419355
2026/08/01@14:44:42,1982,2.8216252,27647.129032258064
2026/08/01@14:44:43,1983,2.8216252,27650.16129032258
2026/08/01@14:44:44,1984,2.8238752,27653.1935483871
2026/08/01@14:44:45,1985,2.82375,27656.225806451614
2026/08/01@14:44:46,1986,2.8221252,27659.25806451613
2026/08/01@14:44:47,1987,2.8205002,27662.290322580644
2026/08/01@14:44:48,1988,2.820125,27665.322580645163
2026/08/01@14:44:49,1989,2.822,27668.354838709678
2026/08/01@14:44:51,1991,2.8196252,27674.41935483871
2026/08/01@14:44:52,1992,2.8207502,27677.451612903227
2026/08/01@14:44:53,1993,2.820125,27680.483870967742
2026/08/01@14:44:54,1994,2.822375,27683.516129032258
2026/08/01@14:44:55,1995,2.8212502,27686.548387096773
2026/08/01@14:44:56,1996,2.824625,27689.58064516129
2026/08/01@14:44:57,1997,2.8286252,27692.612903225807
2026/08/01@14:44:58,1998,2.832,27695.645161290322
2026/08/01@14:44:59,1999,2.834875,27698.677419354837
2026/08/01@14:45:00,2000,2.8308752,27701.709677419356
2026/08/01@14:45:01,2001,2.8238752,27704.74193548387
2026/08/01@14:45:03,2003,2.821875,27710.8064516129
2026/08/01@14:45:04,2004,2.8273752,27713.83870967742
2026/08/01@14:45:05,2005,2.8338752,27716.870967741936
2026/08/01@14:45:06,2006,2.8377502,27719.90322580645
2026/08/01@14:45:07,2007,2.824625,27722.935483870966
2026/08/01@14:45:08,2008,2.8207502,27725.967741935485
2026/08/01@14:45:09,2009,2.8260002,27729.0
2026/08/01@14:45:10,2010,2.8382502,27732.466666666667
2026/08/01@14:45:11,2011,2.82025,27735.933333333334
2026/08/01@14:45:12,2012,2.8277502,27739.4
2026/08/01@14:45:13,2013,2.822875,27742.866666666665
2026/08/01@14:45:15,2015,2.82375,27749.8
2026/08/01@14:45:16,2016,2.8313752,27753.266666666666
2026/08/01@14:45:17,2017,2.8398752,27756.733333333334
2026/08/01@14:45:18,2018,2.818375,27760.2
2026/08/01@14:45:19,2019,2.8273752,27763.666666666668
2026/08/01@14:45:20,2020,2.825875,27767.133333333335
2026/08/01@14:45:21,2021,2.8245,27770.6
2026/08/01@14:45:22,2022,2.8255002,27774.066666666666
2026/08/01@14:45:23,2023,2.8107502,27777.533333333333
2026/08/01@14:45:24,2024,2.840125,27781.0
2026/08/01@14:45:25,2025,2.8355002,27784.466666666667
2026/08/01@14:45:27,2027,2.82925,27791.4
2026/08/01@14:45:28,2028,2.8251252,27794.866666666665
2026/08/01@14:45:29,2029,2.8178752,27798.333333333332
2026/08/01@14:45:30,2030,2.822875,27801.8
2026/08/01@14:45:31,2031,2.827625,27805.266666666666
2026/08/01@14:45:32,2032,2.828875,27808.733333333334
2026/08/01@14:45:33,2033,2.8290002,27812.2
2026/08/01@14:45:34,2034,2.8286252,27815.666666666668
2026/08/01@14:45:35,2035,2.82675,27819.133333333335
2026/08/01@14:45:36,2036,2.8263752,27822.6
2026/08/01@14:45:37,2037,2.8240002,27826.066666666666
2026/08/01@14:45:39,2039,2.8251252,27833.0
2026/08/01@14:45:40,2040,2.830625,27836.032258064515
2026/08/01@14:45:41,2041,2.8398752,27839.064516129034
2026/08/01@14:45:42,2042,2.8126252,27842.09677419355
2026/08/01@14:45:43,2043,2.828,27845.129032258064
2026/08/01@14:45:44,2044,2.820625,27848.16129032258
2026/08/01@14:45:45,2045,2.826625,27851.1935483871
2026/08/01@14:45:46,2046,2.830125,27854.225806451614
2026/08/01@14:45:47,2047,2.8335002,27857.25806451613
2026/08/01@14:45:48,2048,2.8361252,27860.290322580644
2026/08/01@14:45:49,2049,2.8337502,27863.322580645163
2026/08/01@14:45:51,2051,2.832375,27869.387096774193
2026/08/01@14:45:52,2052,2.8240002,27872.41935483871
2026/08/01@14:45:53,2053,2.8252502,27875.451612903227
2026/08/01@14:45:54,2054,2.8278752,27878.483870967742
2026/08/01@14:45:55,2055,2.8152502,27881.516129032258
2026/08/01@14:45:56,2056,2.8435002,27884.548387096773
2026/08/01@14:45:57,2057,2.843125,27887.58064516129
2026/08/01@14:45:58,2058,2.8426252,27890.612903225807
2026/08/01@14:45:59,2059,2.8426252,27893.645161290322
2026/08/01@14:46:00,2060,2.828,27896.677419354837
2026/08/01@14:46:01,2061,2.8290002,27899.709677419356
2026/08/01@14:46:03,2062,2.8273752,27905.774193548386
