datetime,elapsed_s,humidity_percent
2026/08/01@18:34:08,4441,-131.65
2026/08/01@18:34:09,4442,-131.575
2026/08/01@18:34:10,4443,-131.54999
2026/08/01@18:34:11,4444,-131.575
2026/08/01@18:34:14,4447,28.369574
2026/08/01@18:34:16,4449,28.313116
2026/08/01@18:34:17,4450,28.268864
2026/08/01@18:34:18,4451,28.285648
2026/08/01@18:34:19,4452,28.253604
2026/08/01@18:34:20,4453,28.29633
2026/08/01@18:34:21,4454,28.282596
2026/08/01@18:34:22,4455,28.313116
2026/08/01@18:34:23,4456,28.285648
2026/08/01@18:34:24,4457,28.239872
2026/08/01@18:34:25,4458,28.25513
2026/08/01@18:34:27,4460,28.25513
2026/08/01@18:34:28,4461,28.29633
2026/08/01@18:34:29,4462,28.268864
2026/08/01@18:34:30,4463,28.25513
2026/08/01@18:34:31,4464,28.271916
2026/08/01@18:34:32,4465,28.268864
2026/08/01@18:34:33,4466,28.25513
2026/08/01@18:34:34,4467,28.241398
2026/08/01@18:34:35,4468,28.241398
2026/08/01@18:34:36,4469,28.212406
2026/08/01@18:34:37,4470,28.258182
2026/08/01@18:34:39,4472,28.227664
2026/08/01@18:34:40,4473,28.212406
2026/08/01@18:34:41,4474,28.184938
2026/08/01@18:34:42,4475,28.171206
2026/08/01@18:34:43,4476,28.184938
2026/08/01@18:34:44,4477,28.213932
2026/08/01@18:34:45,4478,28.25513
2026/08/01@18:34:46,4479,28.216984
2026/08/01@18:34:47,4480,28.184938
2026/08/01@18:34:48,4481,28.157472
2026/08/01@18:34:50,4483,28.172732
2026/08/01@18:34:51,4484,28.20325
2026/08/01@18:34:52,4485,28.171206
2026/08/01@18:34:53,4486,28.216984
2026/08/01@18:34:54,4487,28.184938
2026/08/01@18:34:55,4488,28.186464
2026/08/01@18:34:56,4489,28.216984
2026/08/01@18:34:57,4490,28.172732
2026/08/01@18:34:58,4491,28.158998
2026/08/01@18:34:59,4492,28.2002
2026/08/01@18:35:01,4494,28.186464
2026/08/01@18:35:02,4495,28.186464
2026/08/01@18:35:03,4496,28.16205
2026/08/01@18:35:04,4497,28.175784
2026/08/01@18:35:05,4498,28.175784
2026/08/01@18:35:06,4499,28.16205
2026/08/01@18:35:07,4500,28.158998
2026/08/01@18:35:08,4501,28.1178
2026/08/01@18:35:09,4502,28.186464
2026/08/01@18:35:10,4503,28.104066
2026/08/01@18:35:12,4505,28.148318
2026/08/01@18:35:13,4506,28.134584
2026/08/01@18:35:14,4507,28.1025416
2026/08/01@18:35:15,4508,28.1025416
2026/08/01@18:35:16,4509,28.1025416
2026/08/01@18:35:17,4510,28.104066
2026/08/01@18:35:18,4511,28.120852
2026/08/01@18:35:19,4512,28.107118
2026/08/01@18:35:20,4513,28.134584
2026/08/01@18:35:21,4514,28.148318
2026/08/01@18:35:23,4516,28.104066
2026/08/01@18:35:24,4517,28.134584
2026/08/01@18:35:25,4518,28.120852
2026/08/01@18:35:26,4519,28.120852
2026/08/01@18:35:27,4520,28.090334
2026/08/01@18:35:28,4521,28.122378
2026/08/01@18:35:29,4522,28.191044
2026/08/01@18:35:30,4523,28.148318
2026/08/01@18:35:31,4524,28.134584
2026/08/01@18:35:32,4525,28.120852
2026/08/01@18:35:33,4526,28.191044
2026/08/01@18:35:35,4528,28.223088
2026/08/01@18:35:36,4529,28.23682
2026/08/01@18:35:37,4530,28.267338
2026/08/01@18:35:38,4531,28.249028
2026/08/01@18:35:39,4532,28.28107
2026/08/01@18:35:40,4533,28.194096
2026/08/01@18:35:41,4534,28.207828
2026/08/01@18:35:42,4535,28.221562
2026/08/01@18:35:43,4536,28.223088
2026/08/01@18:35:44,4537,28.181886
2026/08/01@18:35:46,4539,28.166628
2026/08/01@18:35:47,4540,28.13611
2026/08/01@18:35:48,4541,28.18036
2026/08/01@18:35:49,4542,28.181886
2026/08/01@18:35:50,4543,28.139162
2026/08/01@18:35:51,4544,28.152894
2026/08/01@18:35:52,4545,28.139162
2026/08/01@18:35:53,4546,28.122378
2026/08/01@18:35:54,4547,28.139162
2026/08/01@18:35:55,4548,28.168154
2026/08/01@18:35:57,4550,28.149844
2026/08/01@18:35:58,4551,28.108644
2026/08/01@18:35:59,4552,28.108644
2026/08/01@18:36:00,4553,28.140688
2026/08/01@18:36:01,4554,28.111696
2026/08/01@18:36:02,4555,28.12543
2026/08/01@18:36:03,4556,28.111696
2026/08/01@18:36:04,4557,28.122378
2026/08/01@18:36:05,4558,28.094912
2026/08/01@18:36:06,4559,28.094912
2026/08/01@18:36:08,4561,28.067446
2026/08/01@18:36:09,4562,28.067446
2026/08/01@18:36:10,4563,28.08423
2026/08/01@18:36:11,4564,28.094912
2026/08/01@18:36:12,4565,28.111696
2026/08/01@18:36:13,4566,28.070498
2026/08/01@18:36:14,4567,28.085756
2026/08/01@18:36:15,4568,28.094912
2026/08/01@18:36:16,4569,28.067446
2026/08/01@18:36:17,4570,28.039978
2026/08/01@18:36:19,4571,28.026246
2026/08/01@18:36:20,4573,28.05371
2026/08/01@18:36:21,4574,28.038452
2026/08/01@18:36:22,4575,28.039978
2026/08/01@18:36:23,4576,28.056762
2026/08/01@18:36:24,4577,28.039978
2026/08/01@18:36:25,4578,28.072024
2026/08/01@18:36:26,4579,28.039978
2026/08/01@18:36:27,4580,28.029296
2026/08/01@18:36:28,4581,28.039978
2026/08/01@18:36:29,4582,28.056762
2026/08/01@18:36:31,4584,28.039978
2026/08/01@18:36:32,4585,28.029296
2026/08/01@18:36:33,4586,28.012512
2026/08/01@18:36:34,4587,28.029296
2026/08/01@18:36:35,4588,28.015564
2026/08/01@18:36:36,4589,28.04303
2026/08/01@18:36:37,4590,27.99878
2026/08/01@18:36:38,4591,28.015564
2026/08/01@18:36:39,4592,27.99878
2026/08/01@18:36:40,4593,28.015564
2026/08/01@18:36:42,4595,28.04303
2026/08/01@18:36:43,4596,27.99878
2026/08/01@18:36:44,4597,27.988098
2026/08/01@18:36:45,4598,27.988098
2026/08/01@18:36:46,4599,27.989624
2026/08/01@18:36:47,4600,27.914854
2026/08/01@18:36:48,4601,27.988098
2026/08/01@18:36:49,4602,27.942322
2026/08/01@18:36:50,4603,27.956054
2026/08/01@18:36:51,4604,27.974366
2026/08/01@18:36:53,4606,27.942322
2026/08/01@18:36:54,4607,27.95758
2026/08/01@18:36:55,4608,27.943848
2026/08/01@18:36:56,4609,27.974366
2026/08/01@18:36:57,4610,27.901122
2026/08/01@18:36:58,4611,27.943848
2026/08/01@18:36:59,4612,27.943848
2026/08/01@18:37:00,4613,27.971314
2026/08/01@18:37:01,4614,27.974366
2026/08/01@18:37:02,4615,27.943848
2026/08/01@18:37:04,4617,28.001832
2026/08/01@18:37:05,4618,28.001832
2026/08/01@18:37:06,4619,27.960632
2026/08/01@18:37:07,4620,28.001832
2026/08/01@18:37:08,4621,28.003356
2026/08/01@18:37:09,4622,27.974366
2026/08/01@18:37:10,4623,27.992676
2026/08/01@18:37:11,4624,27.989624
2026/08/01@18:37:12,4625,27.95758
2026/08/01@18:37:13,4626,28.003356
2026/08/01@18:37:15,4628,27.9469
2026/08/01@18:37:18,4631,-131.675
2026/08/01@18:37:19,4632,-131.7
2026/08/01@18:37:20,4633,-131.75
2026/08/01@18:37:21,4634,-131.775
2026/08/01@18:37:22,4635,-131.75
2026/08/01@18:37:23,4636,-131.775
2026/08/01@18:37:24,4637,-131.7
2026/08/01@18:37:25,4638,-131.72499
2026/08/01@18:37:28,4641,27.919432
2026/08/01@18:37:29,4642,27.8782332
2026/08/01@18:37:30,4643,27.919432
2026/08/01@18:37:32,4644,27.93469
2026/08/01@18:37:33,4646,27.905698
2026/08/01@18:37:34,4647,27.9026468
2026/08/01@18:37:35,4648,27.9469
2026/08/01@18:37:36,4649,27.919432
2026/08/01@18:37:37,4650,27.948426
2026/08/01@18:37:38,4651,27.93469
2026/08/01@18:37:39,4652,27.893492
2026/08/01@18:37:40,4653,27.818724
2026/08/01@18:37:41,4654,27.9026468
2026/08/01@18:37:42,4655,27.847716
2026/08/01@18:37:44,4657,27.861448
2026/08/01@18:37:45,4658,27.920958
2026/08/01@18:37:46,4659,27.905698
2026/08/01@18:37:47,4660,27.978942
2026/08/01@18:37:48,4661,28.007934
2026/08/01@18:37:49,4662,27.994202
2026/08/01@18:37:50,4663,28.021668
2026/08/01@18:37:51,4664,28.107118
2026/08/01@18:37:52,4665,28.107118
2026/08/01@18:37:53,4666,28.020142
2026/08/01@18:37:55,4668,28.038452
2026/08/01@18:37:56,4669,28.107118
2026/08/01@18:37:57,4670,27.994202
2026/08/01@18:37:58,4671,28.021668
2026/08/01@18:37:59,4672,27.962158
2026/08/01@18:38:00,4673,28.038452
2026/08/01@18:38:01,4674,27.948426
2026/08/01@18:38:02,4675,27.96521
2026/08/01@18:38:03,4676,27.96521
2026/08/01@18:38:04,4677,27.951478
2026/08/01@18:38:06,4679,27.980468
2026/08/01@18:38:07,4680,27.937744
2026/08/01@18:38:08,4681,27.96521
2026/08/01@18:38:09,4682,27.951478
2026/08/01@18:38:10,4683,27.92401
2026/08/01@18:38:11,4684,27.907224
2026/08/01@18:38:12,4685,27.966736
2026/08/01@18:38:13,4686,27.910276
2026/08/01@18:38:14,4687,27.953002
2026/08/01@18:38:15,4688,27.896544
2026/08/01@18:38:17,4690,27.925536
2026/08/01@18:38:18,4691,27.93927
2026/08/01@18:38:19,4692,27.925536
2026/08/01@18:38:20,4693,27.925536
2026/08/01@18:38:21,4694,27.92401
2026/08/01@18:38:22,4695,27.966736
2026/08/01@18:38:23,4696,27.910276
2026/08/01@18:38:24,4697,27.910276
2026/08/01@18:38:25,4698,27.910276
2026/08/01@18:38:26,4699,27.93927
2026/08/01@18:38:28,4701,27.88281
2026/08/01@18:38:29,4702,27.925536
2026/08/01@18:38:30,4703,27.925536
2026/08/01@18:38:31,4704,27.884336
2026/08/01@18:38:32,4705,27.866026
2026/08/01@18:38:33,4706,27.869078
2026/08/01@18:38:34,4707,27.910276
2026/08/01@18:38:35,4708,27.925536
2026/08/01@18:38:36,4709,27.89807
2026/08/01@18:38:37,4710,27.841612
2026/08/01@18:38:38,4711,27.928587
2026/08/01@18:38:40,4713,27.855344
2026/08/01@18:38:41,4714,27.88281
2026/08/01@18:38:42,4715,27.884336
2026/08/01@18:38:43,4716,27.942322
2026/08/01@18:38:44,4717,27.869078
2026/08/01@18:38:45,4718,27.901122
2026/08/01@18:38:46,4719,27.870604
2026/08/01@18:38:47,4720,27.901122
2026/08/01@18:38:48,4721,27.869078
2026/08/01@18:38:49,4722,27.870604
2026/08/01@18:38:51,4724,27.869078
2026/08/01@18:38:52,4725,27.928587
2026/08/01@18:38:53,4726,27.855344
2026/08/01@18:38:54,4727,27.870604
2026/08/01@18:38:55,4728,27.855344
2026/08/01@18:38:56,4729,27.855344
2026/08/01@18:38:57,4730,27.827878
2026/08/01@18:38:58,4731,27.855344
2026/08/01@18:38:59,4732,27.841612
2026/08/01@18:39:00,4733,27.855344
2026/08/01@18:39:02,4735,27.855344
2026/08/01@18:39:03,4736,27.901122
2026/08/01@18:39:04,4737,27.855344
2026/08/01@18:39:05,4738,27.843138
2026/08/01@18:39:06,4739,27.843138
2026/08/01@18:39:07,4740,27.79736
2026/08/01@18:39:08,4741,27.811092
2026/08/01@18:39:09,4742,27.827878
2026/08/01@18:39:10,4743,27.9026468
2026/08/01@18:39:11,4744,27.887388
2026/08/01@18:39:13,4746,27.870604
2026/08/01@18:39:14,4747,27.930112
2026/08/01@18:39:15,4748,27.859922
2026/08/01@18:39:16,4749,27.85687
2026/08/01@18:39:17,4750,27.800412
2026/08/01@18:39:18,4751,27.815672
2026/08/01@18:39:19,4752,27.843138
2026/08/01@18:39:20,4753,27.928587
2026/08/01@18:39:21,4754,28.003356
2026/08/01@18:39:22,4755,28.044556
2026/08/01@18:39:24,4757,28.09949
2026/08/01@18:39:25,4758,28.026246
2026/08/01@18:39:26,4759,28.111696
2026/08/01@18:39:27,4760,28.111696
2026/08/01@18:39:28,4761,28.067446
2026/08/01@18:39:29,4762,28.052186
2026/08/01@18:39:30,4763,28.007934
2026/08/01@18:39:31,4764,28.010986
2026/08/01@18:39:32,4765,28.02472
2026/08/01@18:39:33,4766,27.997254
2026/08/01@18:39:35,4768,27.997254
2026/08/01@18:39:36,4769,27.997254
2026/08/01@18:39:37,4770,28.02472
2026/08/01@18:39:38,4771,28.007934
2026/08/01@18:39:39,4772,28.010986
2026/08/01@18:39:40,4773,28.02472
2026/08/01@18:39:41,4774,27.966736
2026/08/01@18:39:42,4775,28.010986
2026/08/01@18:39:43,4776,27.99878
2026/08/01@18:39:44,4777,27.99878
2026/08/01@18:39:45,4778,27.966736
2026/08/01@18:39:47,4780,28.010986
2026/08/01@18:39:48,4781,27.969788
2026/08/01@18:39:49,4782,27.942322
2026/08/01@18:39:50,4783,27.953002
2026/08/01@18:39:51,4784,27.956054
2026/08/01@18:39:52,4785,27.911802
2026/08/01@18:39:53,4786,27.89807
2026/08/01@18:39:54,4787,27.869078
2026/08/01@18:39:55,4788,27.928587
2026/08/01@18:39:56,4789,27.925536
2026/08/01@18:39:58,4791,27.89807
2026/08/01@18:39:59,4792,27.89807
2026/08/01@18:40:00,4793,27.884336
2026/08/01@18:40:01,4794,27.855344
2026/08/01@18:40:02,4795,27.9469
2026/08/01@18:40:03,4796,27.901122
2026/08/01@18:40:04,4797,27.911802
2026/08/01@18:40:05,4798,27.887388
2026/08/01@18:40:06,4799,27.870604
2026/08/01@18:40:07,4800,27.873656
2026/08/01@18:40:09,4802,27.888914
2026/08/01@18:40:10,4803,27.85687
2026/08/01@18:40:11,4804,27.827878
2026/08/01@18:40:12,4805,27.873656
2026/08/01@18:40:13,4806,27.873656
2026/08/01@18:40:14,4807,27.884336
2026/08/01@18:40:15,4808,27.843138
2026/08/01@18:40:16,4809,27.843138
2026/08/01@18:40:17,4810,27.855344
2026/08/01@18:40:18,4811,27.84619
2026/08/01@18:40:20,4813,27.815672
2026/08/01@18:40:21,4814,27.815672
2026/08/01@18:40:22,4815,27.84619
2026/08/01@18:40:23,4816,27.84619
2026/08/01@18:40:24,4817,27.873656
2026/08/01@18:40:25,4818,27.859922
2026/08/01@18:40:26,4819,27.800412
2026/08/01@18:40:27,4820,27.84619
2026/08/01@18:40:28,4821,27.832456
2026/08/01@18:40:29,4822,27.847716
2026/08/01@18:40:31,4824,27.832456
2026/08/01@18:40:32,4825,27.801938
2026/08/01@18:40:33,4826,27.801938
2026/08/01@18:40:34,4827,27.818724
2026/08/01@18:40:35,4828,27.833982
2026/08/01@18:40:36,4829,27.801938
2026/08/01@18:40:37,4830,27.804988
2026/08/01@18:40:38,4831,27.833982
2026/08/01@18:40:39,4832,27.859922
2026/08/01@18:40:40,4833,27.801938
2026/08/01@18:40:42,4835,27.801938
2026/08/01@18:40:43,4836,27.801938
2026/08/01@18:40:44,4837,27.791256
2026/08/01@18:40:45,4838,27.791256
2026/08/01@18:40:46,4839,27.760738
2026/08/01@18:40:47,4840,27.791256
2026/08/01@18:40:48,4841,27.7775232
2026/08/01@18:40:49,4842,27.804988
2026/08/01@18:40:50,4843,27.792782
2026/08/01@18:40:51,4844,27.7775232
2026/08/01@18:40:53,4845,27.733272
2026/08/01@18:40:54,4847,27.76379
2026/08/01@18:40:55,4848,27.750058
2026/08/01@18:40:56,4849,27.760738
2026/08/01@18:40:57,4850,27.76379
2026/08/01@18:40:58,4851,27.804988
2026/08/01@18:40:59,4852,27.760738
2026/08/01@18:41:00,4853,27.736324
2026/08/01@18:41:01,4854,27.750058
2026/08/01@18:41:02,4855,27.71954
2026/08/01@18:41:03,4856,27.71954
2026/08/01@18:41:05,4858,27.70428
2026/08/01@18:41:06,4859,27.722592
2026/08/01@18:41:07,4860,27.736324
2026/08/01@18:41:08,4861,27.705806
2026/08/01@18:41:09,4862,27.76379
2026/08/01@18:41:10,4863,27.695126
2026/08/01@18:41:11,4864,27.695126
2026/08/01@18:41:12,4865,27.695126
2026/08/01@18:41:13,4866,27.722592
2026/08/01@18:41:14,4867,27.705806
2026/08/01@18:41:16,4869,27.705806
2026/08/01@18:41:17,4870,27.736324
2026/08/01@18:41:18,4871,27.705806
2026/08/01@18:41:19,4872,27.736324
2026/08/01@18:41:20,4873,27.722592
2026/08/01@18:41:21,4874,27.705806
2026/08/01@18:41:22,4875,27.664606
2026/08/01@18:41:23,4876,27.708858
2026/08/01@18:41:24,4877,27.76379
2026/08/01@18:41:25,4878,27.722592
2026/08/01@18:41:27,4880,27.751584
2026/08/01@18:41:28,4881,27.68139
2026/08/01@18:41:29,4882,27.708858
2026/08/01@18:41:30,4883,27.695126
2026/08/01@18:41:31,4884,27.724118
2026/08/01@18:41:32,4885,27.724118
2026/08/01@18:41:33,4886,27.708858
2026/08/01@18:41:34,4887,27.724118
2026/08/01@18:41:35,4888,27.696652
2026/08/01@18:41:36,4889,27.724118
2026/08/01@18:41:38,4891,27.650874
2026/08/01@18:41:39,4892,27.722592
2026/08/01@18:41:40,4893,27.696652
2026/08/01@18:41:41,4894,27.740902
2026/08/01@18:41:42,4895,27.699704
2026/08/01@18:41:43,4896,27.72717
2026/08/01@18:41:44,4897,27.724118
2026/08/01@18:41:45,4898,27.710384
2026/08/01@18:41:46,4899,27.696652
2026/08/01@18:41:47,4900,27.699704
2026/08/01@18:41:48,4901,27.783626
2026/08/01@18:41:50,4903,27.682916
2026/08/01@18:41:51,4904,27.72717
2026/08/01@18:41:52,4905,27.754634
2026/08/01@18:41:53,4906,27.713436
2026/08/01@18:41:54,4907,27.742428
2026/08/01@18:41:55,4908,27.710384
2026/08/01@18:41:56,4909,27.710384
2026/08/01@18:41:57,4910,27.669184
2026/08/01@18:41:58,4911,27.641718
2026/08/01@18:41:59,4912,27.653924
2026/08/01@18:42:01,4914,27.685968
2026/08/01@18:42:02,4915,27.641718
2026/08/01@18:42:03,4916,27.682916
2026/08/01@18:42:04,4917,27.641718
2026/08/01@18:42:05,4918,27.682916
2026/08/01@18:42:06,4919,27.685968
2026/08/01@18:42:07,4920,27.653924
2026/08/01@18:42:08,4921,27.667658
2026/08/01@18:42:09,4922,27.653924
2026/08/01@18:42:10,4923,27.641718
2026/08/01@18:42:12,4925,27.64477
2026/08/01@18:42:13,4926,27.65545
2026/08/01@18:42:14,4927,27.685968
2026/08/01@18:42:15,4928,27.65545
2026/08/01@18:42:16,4929,27.653924
2026/08/01@18:42:17,4930,27.65545
2026/08/01@18:42:18,4931,27.669184
2026/08/01@18:42:19,4932,27.65545
2026/08/01@18:42:20,4933,27.728694
2026/08/01@18:42:21,4934,27.641718
2026/08/01@18:42:23,4936,27.653924
2026/08/01@18:42:24,4937,27.672236
2026/08/01@18:42:25,4938,27.64477
2026/08/01@18:42:26,4939,27.627986
2026/08/01@18:42:27,4940,27.64477
2026/08/01@18:42:28,4941,27.627986
2026/08/01@18:42:29,4942,27.65545
2026/08/01@18:42:30,4943,27.64477
2026/08/01@18:42:31,4944,27.612726
2026/08/01@18:42:32,4945,27.65545
2026/08/01@18:42:34,4947,27.658502
2026/08/01@18:42:35,4948,27.658502
2026/08/01@18:42:36,4949,27.672236
2026/08/01@18:42:37,4950,27.646296
2026/08/01@18:42:38,4951,27.612726
2026/08/01@18:42:39,4952,27.631036
2026/08/01@18:42:40,4953,27.612726
2026/08/01@18:42:41,4954,27.673762
2026/08/01@18:42:42,4955,27.631036
2026/08/01@18:42:43,4956,27.70428
2026/08/01@18:42:45,4958,27.676814
2026/08/01@18:42:46,4959,27.690548
2026/08/01@18:42:47,4960,27.660028
2026/08/01@18:42:48,4961,27.631036
2026/08/01@18:42:49,4962,27.646296
2026/08/01@18:42:50,4963,27.617304
2026/08/01@18:42:51,4964,27.605096
2026/08/01@18:42:52,4965,27.614252
2026/08/01@18:42:53,4966,27.646296
2026/08/01@18:42:54,4967,27.646296
2026/08/01@18:42:55,4968,27.658502
2026/08/01@18:42:57,4970,27.705806
2026/08/01@18:42:58,4971,27.649348
2026/08/01@18:42:59,4972,27.646296
2026/08/01@18:43:00,4973,27.649348
2026/08/01@18:43:01,4974,27.660028
2026/08/01@18:43:02,4975,27.617304
2026/08/01@18:43:03,4976,27.631036
2026/08/01@18:43:04,4977,27.589838
2026/08/01@18:43:05,4978,27.632562
2026/08/01@18:43:06,4979,27.632562
2026/08/01@18:43:08,4981,27.658502
2026/08/01@18:43:09,4982,27.632562
2026/08/01@18:43:10,4983,27.676814
2026/08/01@18:43:11,4984,27.6783384
2026/08/01@18:43:12,4985,27.632562
2026/08/01@18:43:13,4986,27.61883
2026/08/01@18:43:14,4987,27.617304
2026/08/01@18:43:15,4988,27.617304
2026/08/01@18:43:16,4989,27.61883
2026/08/01@18:43:17,4990,27.66308
2026/08/01@18:43:19,4992,27.559318
2026/08/01@18:43:20,4993,27.66308
2026/08/01@18:43:21,4994,27.591364
2026/08/01@18:43:22,4995,27.608148
2026/08/01@18:43:23,4996,27.591364
2026/08/01@18:43:24,4997,27.576106
2026/08/01@18:43:25,4998,27.591364
2026/08/01@18:43:26,4999,27.61883
2026/08/01@18:43:27,5000,27.635614
2026/08/01@18:43:28,5001,27.66308
2026/08/01@18:43:30,5003,27.605096
2026/08/01@18:43:31,5004,27.605096
2026/08/01@18:43:32,5005,27.605096
2026/08/01@18:43:33,5006,27.594416
2026/08/01@18:43:34,5007,27.621882
2026/08/01@18:43:35,5008,27.57763
2026/08/01@18:43:36,5009,27.635614
2026/08/01@18:43:37,5010,27.608148
2026/08/01@18:43:38,5011,27.591364
2026/08/01@18:43:39,5012,27.608148
2026/08/01@18:43:41,5014,27.591364
2026/08/01@18:43:42,5015,27.594416
2026/08/01@18:43:43,5016,27.591364
2026/08/01@18:43:44,5017,27.548638
2026/08/01@18:43:45,5018,27.591364
2026/08/01@18:43:46,5019,27.61883
2026/08/01@18:43:47,5020,27.608148
2026/08/01@18:43:48,5021,27.57763
2026/08/01@18:43:49,5022,27.621882
2026/08/01@18:43:50,5023,27.623408
2026/08/01@18:43:52,5025,27.594416
2026/08/01@18:43:53,5026,27.608148
2026/08/01@18:43:54,5027,27.594416
2026/08/01@18:43:55,5028,27.57763
2026/08/01@18:43:56,5029,27.621882
2026/08/01@18:43:57,5030,27.609674
2026/08/01@18:43:58,5031,27.594416
2026/08/01@18:43:59,5032,27.63714
2026/08/01@18:44:00,5033,27.609674
2026/08/01@18:44:01,5034,27.609674
2026/08/01@18:44:03,5035,27.650874
2026/08/01@18:44:04,5037,27.609674
2026/08/01@18:44:05,5038,27.621882
2026/08/01@18:44:06,5039,27.55474
2026/08/01@18:44:07,5040,27.594416
2026/08/01@18:44:08,5041,27.595942
2026/08/01@18:44:09,5042,27.609674
2026/08/01@18:44:10,5043,27.53643
2026/08/01@18:44:11,5044,27.594416
2026/08/01@18:44:12,5045,27.580682
2026/08/01@18:44:13,5046,27.612726
2026/08/01@18:44:15,5048,27.53643
2026/08/01@18:44:16,5049,27.582208
2026/08/01@18:44:17,5050,27.56695
2026/08/01@18:44:18,5051,27.56695
2026/08/01@18:44:19,5052,27.521172
2026/08/01@18:44:20,5053,27.609674
2026/08/01@18:44:21,5054,27.609674
2026/08/01@18:44:22,5055,27.553214
2026/08/01@18:44:23,5056,27.539482
2026/08/01@18:44:24,5057,27.53643
2026/08/01@18:44:26,5059,27.580682
2026/08/01@18:44:27,5060,27.56695
2026/08/01@18:44:28,5061,27.52575
2026/08/01@18:44:29,5062,27.598994
2026/08/01@18:44:30,5063,27.568476
2026/08/01@18:44:31,5064,27.495232
2026/08/01@18:44:32,5065,27.553214
2026/08/01@18:44:33,5066,27.568476
2026/08/01@18:44:34,5067,27.582208
2026/08/01@18:44:35,5068,27.582208
2026/08/01@18:44:37,5070,27.52575
2026/08/01@18:44:38,5071,27.582208
2026/08/01@18:44:39,5072,27.568476
2026/08/01@18:44:40,5073,27.56695
2026/08/01@18:44:41,5074,27.512016
2026/08/01@18:44:42,5075,27.52575
2026/08/01@18:44:43,5076,27.58526
2026/08/01@18:44:44,5077,27.52575
2026/08/01@18:44:45,5078,27.568476
2026/08/01@18:44:46,5079,27.541008
2026/08/01@18:44:48,5081,27.582208
2026/08/01@18:44:49,5082,27.55474
2026/08/01@18:44:50,5083,27.541008
2026/08/01@18:44:51,5084,27.512016
2026/08/01@18:44:52,5085,27.557792
2026/08/01@18:44:53,5086,27.568476
2026/08/01@18:44:54,5087,27.541008
2026/08/01@18:44:55,5088,27.527276
2026/08/01@18:44:56,5089,27.541008
2026/08/01@18:44:57,5090,27.568476
2026/08/01@18:44:59,5092,27.557792
2026/08/01@18:45:00,5093,27.568476
2026/08/01@18:45:01,5094,27.557792
2026/08/01@18:45:02,5095,27.571528
2026/08/01@18:45:03,5096,27.557792
2026/08/01@18:45:04,5097,27.614252
2026/08/01@18:45:05,5098,27.541008
2026/08/01@18:45:06,5099,27.557792
2026/08/01@18:45:07,5100,27.512016
2026/08/01@18:45:08,5101,27.527276
2026/08/01@18:45:09,5102,27.557792
2026/08/01@18:45:11,5104,27.54406
2026/08/01@18:45:12,5105,27.557792
2026/08/01@18:45:13,5106,27.541008
2026/08/01@18:45:14,5107,27.571528
2026/08/01@18:45:15,5108,27.55474
2026/08/01@18:45:16,5109,27.571528
2026/08/01@18:45:17,5110,27.571528
2026/08/01@18:45:18,5111,27.541008
2026/08/01@18:45:19,5112,27.559318
2026/08/01@18:45:20,5113,27.571528
2026/08/01@18:45:22,5115,27.54406
2026/08/01@18:45:23,5116,27.49981
2026/08/01@18:45:24,5117,27.49981
2026/08/01@18:45:25,5118,27.49981
2026/08/01@18:45:26,5119,27.545586
2026/08/01@18:45:27,5120,27.56237
2026/08/01@18:45:28,5121,27.54406
2026/08/01@18:45:29,5122,27.513542
2026/08/01@18:45:30,5123,27.530326
2026/08/01@18:45:31,5124,27.49981
2026/08/01@18:45:33,5126,27.513542
2026/08/01@18:45:34,5127,27.545586
2026/08/01@18:45:35,5128,27.54406
2026/08/01@18:45:36,5129,27.516594
2026/08/01@18:45:37,5130,27.530326
2026/08/01@18:45:38,5131,27.545586
2026/08/01@18:45:39,5132,27.513542
2026/08/01@18:45:40,5133,27.513542
2026/08/01@18:45:41,5134,27.545586
2026/08/01@18:45:42,5135,27.516594
