datetime,elapsed_s,uvindex,Elevation_m
2026/08/01@14:37:13,1534,0.14391304,26283.967741935485
2026/08/01@14:37:14,1535,0.25478262,26286.90322580645
2026/08/01@14:37:15,1536,0.35391304,26289.83870967742
2026/08/01@14:37:16,1537,0.36,26292.774193548386
2026/08/01@14:37:17,1538,0.36391304,26295.709677419356
2026/08/01@14:37:18,1539,0.37,26298.645161290322
2026/08/01@14:37:19,1540,0.38217392,26301.58064516129
2026/08/01@14:37:20,1541,0.3273913,26304.516129032258
2026/08/01@14:37:21,1542,0.3926087,26307.451612903227
2026/08/01@14:37:22,1543,0.3352174,26310.387096774193
2026/08/01@14:37:23,1544,0.201739132,26313.322580645163
2026/08/01@14:37:25,1546,0.33086956,26319.1935483871
2026/08/01@14:37:26,1547,0.42782608,26322.129032258064
2026/08/01@14:37:27,1548,0.2873913,26325.064516129034
2026/08/01@14:37:28,1549,0.22826088,26328.0
2026/08/01@14:37:29,1550,0.03,26330.966666666667
2026/08/01@14:37:30,1551,0.08826087,26333.933333333334
2026/08/01@14:37:31,1552,0.2721739,26336.9
2026/08/01@14:37:32,1553,0.2673913,26339.866666666665
2026/08/01@14:37:33,1554,0.26173912,26342.833333333332
2026/08/01@14:37:34,1555,0.25652172,26345.8
2026/08/01@14:37:35,1556,0.14826088,26348.766666666666
2026/08/01@14:37:36,1557,0.2073913,26351.733333333334
2026/08/01@14:37:38,1559,0.399565216,26357.666666666668
2026/08/01@14:37:39,1560,0.31565216,26360.633333333335
2026/08/01@14:37:40,1561,0.5426087,26363.6
2026/08/01@14:37:41,1562,0.338260868,26366.566666666666
2026/08/01@14:37:42,1563,0.37173912,26369.533333333333
2026/08/01@14:37:43,1564,0.38391304,26372.5
2026/08/01@14:37:44,1565,0.36565216,26375.466666666667
2026/08/01@14:37:45,1566,0.3252174,26378.433333333334
2026/08/01@14:37:46,1567,0.42782608,26381.4
2026/08/01@14:37:47,1568,0.3795652,26384.366666666665
2026/08/01@14:37:48,1569,0.3947826,26387.333333333332
2026/08/01@14:37:49,1570,0.38913044,26390.3
2026/08/01@14:37:51,1572,0.4473913,26396.233333333334
2026/08/01@14:37:52,1573,0.36043476,26399.2
2026/08/01@14:37:53,1574,0.31565216,26402.166666666668
2026/08/01@14:37:54,1575,0.14956522,26405.133333333335
2026/08/01@14:37:55,1576,0.05652174,26408.1
2026/08/01@14:37:56,1577,0.11173913,26411.066666666666
2026/08/01@14:37:57,1578,0.12739131,26414.033333333333
2026/08/01@14:37:58,1579,0.32434782,26417.0
2026/08/01@14:37:59,1580,0.373478268,26419.935483870966
2026/08/01@14:38:00,1581,0.5273913,26422.870967741936
2026/08/01@14:38:01,1582,0.409130432,26425.8064516129
2026/08/01@14:38:02,1583,0.37391304,26428.74193548387
2026/08/01@14:38:04,1585,0.13434782,26434.612903225807
2026/08/01@14:38:05,1586,0.2852174,26437.548387096773
2026/08/01@14:38:06,1587,0.380434784,26440.483870967742
2026/08/01@14:38:07,1588,0.44,26443.41935483871
2026/08/01@14:38:08,1589,0.39782608,26446.354838709678
2026/08/01@14:38:09,1590,0.31086956,26449.290322580644
2026/08/01@14:38:10,1591,0.29434782,26452.225806451614
2026/08/01@14:38:11,1592,0.10826087,26455.16129032258
2026/08/01@14:38:12,1593,0.233913052,26458.09677419355
2026/08/01@14:38:13,1594,0.36173912,26461.032258064515
2026/08/01@14:38:14,1595,0.31086956,26463.967741935485
2026/08/01@14:38:15,1596,0.45913044,26466.90322580645
2026/08/01@14:38:17,1598,0.43304348,26472.774193548386
2026/08/01@14:38:18,1599,0.36739132,26475.709677419356
2026/08/01@14:38:19,1600,0.43347828,26478.645161290322
2026/08/01@14:38:20,1601,0.31086956,26481.58064516129
2026/08/01@14:38:21,1602,0.059130436,26484.516129032258
2026/08/01@14:38:22,1603,0.36043476,26487.451612903227
2026/08/01@14:38:23,1604,0.39652176,26490.387096774193
2026/08/01@14:38:24,1605,0.43173912,26493.322580645163
2026/08/01@14:38:25,1606,0.46869564,26496.25806451613
2026/08/01@14:38:26,1607,0.429565216,26499.1935483871
2026/08/01@14:38:27,1608,0.4552174,26502.129032258064
2026/08/01@14:38:28,1609,0.53086952,26505.064516129034
2026/08/01@14:38:30,1611,0.5147826,26510.966666666667
2026/08/01@14:38:31,1612,0.53,26513.933333333334
2026/08/01@14:38:32,1613,0.5756522,26516.9
2026/08/01@14:38:33,1614,0.4526087,26519.866666666665
2026/08/01@14:38:34,1615,0.37173912,26522.833333333332
2026/08/01@14:38:35,1616,0.36565216,26525.8
2026/08/01@14:38:36,1617,0.43869564,26528.766666666666
2026/08/01@14:38:37,1618,0.4178261,26531.733333333334
2026/08/01@14:38:38,1619,0.424347816,26534.7
2026/08/01@14:38:39,1620,0.4373913,26537.666666666668
2026/08/01@14:38:40,1621,0.4373913,26540.633333333335
2026/08/01@14:38:41,1622,0.26347824,26543.6
2026/08/01@14:38:43,1624,0.13652174,26549.533333333333
2026/08/01@14:38:44,1625,0.16782608,26552.5
2026/08/01@14:38:45,1626,0.14956522,26555.466666666667
2026/08/01@14:38:46,1627,0.14130434,26558.433333333334
2026/08/01@14:38:47,1628,0.11,26561.4
2026/08/01@14:38:48,1629,0.15608695,26564.366666666665
2026/08/01@14:38:49,1630,0.12043478,26567.333333333332
2026/08/01@14:38:50,1631,0.09521739,26570.3
2026/08/01@14:38:51,1632,0.22826088,26573.266666666666
2026/08/01@14:38:52,1633,0.31391304,26576.233333333334
2026/08/01@14:38:53,1634,0.3421739,26579.2
2026/08/01@14:38:54,1635,0.16608696,26582.166666666668
2026/08/01@14:38:55,1636,0.24304348,26585.133333333335
2026/08/01@14:38:57,1638,0.27695652,26591.066666666666
2026/08/01@14:38:58,1639,0.32130436,26594.033333333333
2026/08/01@14:38:59,1640,0.3352174,26597.0
2026/08/01@14:39:00,1641,0.36043476,26600.064516129034
2026/08/01@14:39:01,1642,0.26565218,26603.129032258064
2026/08/01@14:39:02,1643,0.21086956,26606.1935483871
2026/08/01@14:39:03,1644,0.3247826,26609.25806451613
2026/08/01@14:39:04,1645,0.28565216,26612.322580645163
2026/08/01@14:39:05,1646,0.3352174,26615.387096774193
2026/08/01@14:39:06,1647,0.38434784,26618.451612903227
2026/08/01@14:39:07,1648,0.35347824,26621.516129032258
2026/08/01@14:39:08,1649,0.3652174,26624.58064516129
2026/08/01@14:39:10,1651,0.3647826,26630.709677419356
2026/08/01@14:39:11,1652,0.34695652,26633.774193548386
2026/08/01@14:39:12,1653,0.5282609,26636.83870967742
2026/08/01@14:39:13,1654,0.5030435,26639.90322580645
2026/08/01@14:39:14,1655,0.35391304,26642.967741935485
2026/08/01@14:39:15,1656,0.3721739,26646.032258064515
2026/08/01@14:39:16,1657,0.28434784,26649.09677419355
2026/08/01@14:39:17,1658,0.1226087,26652.16129032258
2026/08/01@14:39:18,1659,0.25304348,26655.225806451614
2026/08/01@14:39:19,1660,0.28434784,26658.290322580644
2026/08/01@14:39:20,1661,0.28,26661.354838709678
2026/08/01@14:39:21,1662,0.12782608,26664.41935483871
2026/08/01@14:39:23,1664,0.14043478,26670.548387096773
2026/08/01@14:39:24,1665,0.31652172,26673.612903225807
2026/08/01@14:39:25,1666,0.38608696,26676.677419354837
2026/08/01@14:39:26,1667,0.45086956,26679.74193548387
2026/08/01@14:39:27,1668,0.4095652,26682.8064516129
2026/08/01@14:39:28,1669,0.35347824,26685.870967741936
2026/08/01@14:39:29,1670,0.31608696,26688.935483870966
2026/08/01@14:39:30,1671,0.28608696,26692.0
2026/08/01@14:39:31,1672,0.32347824,26695.129032258064
2026/08/01@14:39:32,1673,0.3778261,26698.25806451613
2026/08/01@14:39:33,1674,0.375217368,26701.387096774193
2026/08/01@14:39:34,1675,0.4073913,26704.516129032258
2026/08/01@14:39:36,1677,0.4552174,26710.774193548386
2026/08/01@14:39:37,1678,0.36739132,26713.90322580645
2026/08/01@14:39:38,1679,0.39913044,26717.032258064515
2026/08/01@14:39:39,1680,0.54347824,26720.16129032258
2026/08/01@14:39:40,1681,0.5078261,26723.290322580644
2026/08/01@14:39:41,1682,0.3478261,26726.41935483871
2026/08/01@14:39:42,1683,0.3973913,26729.548387096773
2026/08/01@14:39:43,1684,0.37391304,26732.677419354837
2026/08/01@14:39:44,1685,0.13391304,26735.8064516129
2026/08/01@14:39:45,1686,0.16478262,26738.935483870966
2026/08/01@14:39:46,1687,0.16173912,26742.064516129034
2026/08/01@14:39:47,1688,0.27652174,26745.1935483871
2026/08/01@14:39:49,1690,0.10521739,26751.451612903227
2026/08/01@14:39:50,1691,0.33130434,26754.58064516129
2026/08/01@14:39:51,1692,0.3973913,26757.709677419356
2026/08/01@14:39:52,1693,0.34826088,26760.83870967742
2026/08/01@14:39:53,1694,0.3252174,26763.967741935485
2026/08/01@14:39:54,1695,0.29173914,26767.09677419355
2026/08/01@14:39:55,1696,0.380434784,26770.225806451614
2026/08/01@14:39:56,1697,0.30652174,26773.354838709678
2026/08/01@14:39:57,1698,0.11260869,26776.483870967742
2026/08/01@14:39:58,1699,0.3104348,26779.612903225807
2026/08/01@14:39:59,1700,0.3647826,26782.74193548387
2026/08/01@14:40:00,1701,0.39608696,26785.870967741936
2026/08/01@14:40:02,1702,0.4021739,26792.366666666665
2026/08/01@14:40:03,1704,0.27652174,26795.733333333334
2026/08/01@14:40:04,1705,0.30391306,26799.1
2026/08/01@14:40:05,1706,0.14913044,26802.466666666667
2026/08/01@14:40:06,1707,0.208695652,26805.833333333332
2026/08/01@14:40:07,1708,0.22956522,26809.2
2026/08/01@14:40:08,1709,0.21956522,26812.566666666666
2026/08/01@14:40:09,1710,0.10869565,26815.933333333334
2026/08/01@14:40:10,1711,0.20608696,26819.3
2026/08/01@14:40:11,1712,0.09521739,26822.666666666668
2026/08/01@14:40:12,1713,0.2595652,26826.033333333333
2026/08/01@14:40:13,1714,0.29869564,26829.4
2026/08/01@14:40:14,1715,0.27913044,26832.766666666666
2026/08/01@14:40:16,1717,0.15782608,26839.5
2026/08/01@14:40:17,1718,0.112173912,26842.866666666665
2026/08/01@14:40:18,1719,0.2952174,26846.233333333334
2026/08/01@14:40:19,1720,0.448695636,26849.6
2026/08/01@14:40:20,1721,0.51608692,26852.966666666667
2026/08/01@14:40:21,1722,0.45608696,26856.333333333332
2026/08/01@14:40:22,1723,0.5030435,26859.7
2026/08/01@14:40:23,1724,0.49913044,26863.066666666666
2026/08/01@14:40:24,1725,0.47391304,26866.433333333334
2026/08/01@14:40:25,1726,0.50956524,26869.8
2026/08/01@14:40:26,1727,0.3347826,26873.166666666668
2026/08/01@14:40:27,1728,0.3773913,26876.533333333333
2026/08/01@14:40:29,1730,0.3930435,26883.266666666666
2026/08/01@14:40:30,1731,0.32913044,26886.633333333335
2026/08/01@14:40:31,1732,0.38391304,26890.0
2026/08/01@14:40:32,1733,0.37608696,26893.387096774193
2026/08/01@14:40:33,1734,0.404782632,26896.774193548386
2026/08/01@14:40:34,1735,0.36913044,26900.16129032258
2026/08/01@14:40:35,1736,0.30913044,26903.548387096773
2026/08/01@14:40:36,1737,0.12347826,26906.935483870966
2026/08/01@14:40:37,1738,0.10391305,26910.322580645163
2026/08/01@14:40:38,1739,0.14086956,26913.709677419356
2026/08/01@14:40:39,1740,0.19652174,26917.09677419355
2026/08/01@14:40:40,1741,0.2773913,26920.483870967742
2026/08/01@14:40:42,1743,0.29217392,26927.25806451613
2026/08/01@14:40:43,1744,0.37434784,26930.645161290322
2026/08/01@14:40:44,1745,0.4395652,26934.032258064515
2026/08/01@14:40:45,1746,0.43391304,26937.41935483871
2026/08/01@14:40:46,1747,0.44913044,26940.8064516129
2026/08/01@14:40:47,1748,0.43130434,26944.1935483871
2026/08/01@14:40:48,1749,0.440434784,26947.58064516129
2026/08/01@14:40:49,1750,0.3773913,26950.967741935485
2026/08/01@14:40:50,1751,0.43130434,26954.354838709678
2026/08/01@14:40:51,1752,0.53,26957.74193548387
2026/08/01@14:40:52,1753,0.336521736,26961.129032258064
2026/08/01@14:40:53,1754,0.355652184,26964.516129032258
2026/08/01@14:40:55,1756,0.484347816,26971.290322580644
2026/08/01@14:40:56,1757,0.38782608,26974.677419354837
2026/08/01@14:40:57,1758,0.27913044,26978.064516129034
2026/08/01@14:40:58,1759,0.25652172,26981.451612903227
2026/08/01@14:40:59,1760,0.33130434,26984.83870967742
2026/08/01@14:41:00,1761,0.38434784,26988.225806451614
2026/08/01@14:41:01,1762,0.45391304,26991.612903225807
2026/08/01@14:41:02,1763,0.411739136,26995.0
2026/08/01@14:41:03,1764,0.3930435,26998.266666666666
2026/08/01@14:41:04,1765,0.38217392,27001.533333333333
2026/08/01@14:41:05,1766,0.27695652,27004.8
2026/08/01@14:41:06,1767,0.236086936,27008.066666666666
2026/08/01@14:41:08,1769,0.16304348,27014.6
2026/08/01@14:41:09,1770,0.4,27017.866666666665
2026/08/01@14:41:10,1771,0.5643478,27021.133333333335
2026/08/01@14:41:11,1772,0.44391304,27024.4
2026/08/01@14:41:12,1773,0.42347828,27027.666666666668
2026/08/01@14:41:13,1774,0.4078261,27030.933333333334
2026/08/01@14:41:14,1775,0.44826088,27034.2
2026/08/01@14:41:15,1776,0.4452174,27037.466666666667
2026/08/01@14:41:16,1777,0.5626087,27040.733333333334
2026/08/01@14:41:17,1778,0.4152174,27044.0
2026/08/01@14:41:18,1779,0.32782608,27047.266666666666
2026/08/01@14:41:19,1780,0.10347826,27050.533333333333
2026/08/01@14:41:21,1782,0.10521739,27057.066666666666
2026/08/01@14:41:22,1783,0.23956522,27060.333333333332
2026/08/01@14:41:23,1784,0.30130434,27063.6
2026/08/01@14:41:24,1785,0.42608696,27066.866666666665
2026/08/01@14:41:25,1786,0.343478268,27070.133333333335
2026/08/01@14:41:26,1787,0.46391304,27073.4
2026/08/01@14:41:27,1788,0.38913044,27076.666666666668
2026/08/01@14:41:28,1789,0.3043478,27079.933333333334
2026/08/01@14:41:29,1790,0.14913044,27083.2
2026/08/01@14:41:30,1791,0.33695652,27086.466666666667
2026/08/01@14:41:31,1792,0.31391304,27089.733333333334
2026/08/01@14:41:32,1793,0.3773913,27093.0
2026/08/01@14:41:34,1795,0.4095652,27099.064516129034
2026/08/01@14:41:35,1796,0.38130436,27102.09677419355
2026/08/01@14:41:36,1797,0.429565216,27105.129032258064
2026/08/01@14:41:37,1798,0.43391304,27108.16129032258
2026/08/01@14:41:38,1799,0.4721739,27111.1935483871
2026/08/01@14:41:39,1800,0.3926087,27114.225806451614
2026/08/01@14:41:40,1801,0.42086956,27117.25806451613
2026/08/01@14:41:41,1802,0.35,27120.290322580644
2026/08/01@14:41:42,1803,0.14217392,27123.322580645163
2026/08/01@14:41:43,1804,0.336521736,27126.354838709678
2026/08/01@14:41:44,1805,0.39086956,27129.387096774193
2026/08/01@14:41:45,1806,0.406521736,27132.41935483871
2026/08/01@14:41:47,1808,0.4252174,27138.483870967742
2026/08/01@14:41:48,1809,0.370869568,27141.516129032258
2026/08/01@14:41:49,1810,0.39608696,27144.548387096773
2026/08/01@14:41:50,1811,0.18304348,27147.58064516129
2026/08/01@14:41:51,1812,0.16869566,27150.612903225807
2026/08/01@14:41:52,1813,0.339565216,27153.645161290322
2026/08/01@14:41:53,1814,0.3573913,27156.677419354837
2026/08/01@14:41:54,1815,0.51869568,27159.709677419356
2026/08/01@14:41:55,1816,0.47695652,27162.74193548387
2026/08/01@14:41:56,1817,0.3195652,27165.774193548386
2026/08/01@14:41:57,1818,0.424347816,27168.8064516129
2026/08/01@14:41:58,1819,0.195652176,27171.83870967742
2026/08/01@14:42:00,1821,0.2630435,27177.90322580645
2026/08/01@14:42:01,1822,0.406521736,27180.935483870966
2026/08/01@14:42:02,1823,0.34,27183.967741935485
2026/08/01@14:42:03,1824,0.394347816,27187.0
2026/08/01@14:42:04,1825,0.39782608,27189.939393939392
2026/08/01@14:42:05,1826,0.40391304,27192.878787878788
2026/08/01@14:42:06,1827,0.44391304,27195.81818181818
2026/08/01@14:42:07,1828,0.3421739,27198.757575757576
2026/08/01@14:42:08,1829,0.351739136,27201.696969696968
2026/08/01@14:42:09,1830,0.212173908,27204.636363636364
2026/08/01@14:42:10,1831,0.27,27207.575757575756
2026/08/01@14:42:11,1832,0.3121739,27210.515151515152
2026/08/01@14:42:13,1834,0.34130436,27216.39393939394
2026/08/01@14:42:14,1835,0.43347828,27219.333333333332
2026/08/01@14:42:15,1836,0.355652184,27222.272727272728
2026/08/01@14:42:16,1837,0.30130434,27225.21212121212
2026/08/01@14:42:17,1838,0.339565216,27228.151515151516
2026/08/01@14:42:18,1839,0.28391304,27231.090909090908
2026/08/01@14:42:19,1840,0.16130436,27234.030303030304
2026/08/01@14:42:20,1841,0.244782608,27236.969696969696
2026/08/01@14:42:21,1842,0.38913044,27239.909090909092
2026/08/01@14:42:22,1843,0.4347826,27242.848484848484
2026/08/01@14:42:23,1844,0.43695652,27245.78787878788
2026/08/01@14:42:24,1845,0.17391304,27248.727272727272
2026/08/01@14:42:26,1847,0.14043478,27254.60606060606
2026/08/01@14:42:27,1848,0.12869565,27257.545454545456
2026/08/01@14:42:28,1849,0.11,27260.484848484848
2026/08/01@14:42:29,1850,0.27869564,27263.424242424244
2026/08/01@14:42:30,1851,0.27391306,27266.363636363636
2026/08/01@14:42:31,1852,0.41347826,27269.303030303032
2026/08/01@14:42:32,1853,0.43,27272.242424242424
2026/08/01@14:42:33,1854,0.440434784,27275.18181818182
2026/08/01@14:42:34,1855,0.399565216,27278.121212121212
2026/08/01@14:42:35,1856,0.39217392,27281.060606060608
2026/08/01@14:42:36,1857,0.27,27284.0
2026/08/01@14:42:37,1858,0.25434784,27286.9
2026/08/01@14:42:39,1859,0.38434784,27292.7
2026/08/01@14:42:40,1861,0.456956536,27295.6
2026/08/01@14:42:41,1862,0.40565216,27298.5
2026/08/01@14:42:42,1863,0.42086956,27301.4
2026/08/01@14:42:43,1864,0.38130436,27304.3
2026/08/01@14:42:44,1865,0.31478262,27307.2
2026/08/01@14:42:45,1866,0.3043478,27310.1
2026/08/01@14:42:46,1867,0.32913044,27313.0
2026/08/01@14:42:47,1868,0.368260868,27315.9
2026/08/01@14:42:48,1869,0.45,27318.8
2026/08/01@14:42:49,1870,0.37434784,27321.7
2026/08/01@14:42:50,1871,0.35130436,27324.6
2026/08/01@14:42:52,1872,0.358695636,27330.4
2026/08/01@14:42:53,1874,0.3173913,27333.3
2026/08/01@14:42:54,1875,0.32347824,27336.2
2026/08/01@14:42:55,1876,0.29347824,27339.1
2026/08/01@14:42:56,1877,0.21695652,27342.0
2026/08/01@14:42:57,1878,0.15652174,27344.9
2026/08/01@14:42:58,1879,0.13043478,27347.8
2026/08/01@14:42:59,1880,0.2426087,27350.7
2026/08/01@14:43:00,1881,0.3404348,27353.6
2026/08/01@14:43:01,1882,0.3573913,27356.5
2026/08/01@14:43:02,1883,0.3026087,27359.4
2026/08/01@14:43:03,1884,0.21695652,27362.3
2026/08/01@14:43:04,1885,0.15608695,27365.2
2026/08/01@14:43:06,1887,0.10347826,27371.0
2026/08/01@14:43:07,1888,0.3347826,27373.90322580645
2026/08/01@14:43:08,1889,0.33608696,27376.8064516129
2026/08/01@14:43:09,1890,0.40434784,27379.709677419356
2026/08/01@14:43:10,1891,0.23434782,27382.612903225807
2026/08/01@14:43:11,1892,0.23086956,27385.516129032258
2026/08/01@14:43:12,1893,0.4373913,27388.41935483871
2026/08/01@14:43:13,1894,0.43826088,27391.322580645163
2026/08/01@14:43:14,1895,0.4095652,27394.225806451614
2026/08/01@14:43:15,1896,0.2652174,27397.129032258064
2026/08/01@14:43:16,1897,0.12869565,27400.032258064515
2026/08/01@14:43:17,1898,0.3926087,27402.935483870966
2026/08/01@14:43:19,1900,0.476086936,27408.74193548387
2026/08/01@14:43:20,1901,0.3873913,27411.645161290322
2026/08/01@14:43:21,1902,0.3778261,27414.548387096773
2026/08/01@14:43:22,1903,0.34608696,27417.451612903227
2026/08/01@14:43:23,1904,0.38391304,27420.354838709678
2026/08/01@14:43:24,1905,0.26913044,27423.25806451613
2026/08/01@14:43:25,1906,0.10478261,27426.16129032258
2026/08/01@14:43:26,1907,0.25826088,27429.064516129034
2026/08/01@14:43:27,1908,0.4,27431.967741935485
2026/08/01@14:43:28,1909,0.5247826,27434.870967741936
2026/08/01@14:43:29,1910,0.4026087,27437.774193548386
2026/08/01@14:43:30,1911,0.42347828,27440.677419354837
2026/08/01@14:43:32,1913,0.4169565,27446.483870967742
2026/08/01@14:43:33,1914,0.3947826,27449.387096774193
2026/08/01@14:43:34,1915,0.4678261,27452.290322580644
2026/08/01@14:43:35,1916,0.38130436,27455.1935483871
2026/08/01@14:43:36,1917,0.31652172,27458.09677419355
2026/08/01@14:43:37,1918,0.28565216,27461.0
2026/08/01@14:43:38,1919,0.36913044,27463.7
2026/08/01@14:43:39,1920,0.29869564,27466.4
2026/08/01@14:43:40,1921,0.4021739,27469.1
2026/08/01@14:43:41,1922,0.435217368,27471.8
2026/08/01@14:43:42,1923,0.31913042,27474.5
2026/08/01@14:43:43,1924,0.39391304,27477.2
2026/08/01@14:43:45,1926,0.41652172,27482.6
2026/08/01@14:43:46,1927,0.36347828,27485.3
2026/08/01@14:43:47,1928,0.34304348,27488.0
2026/08/01@14:43:48,1929,0.2804348,27490.7
2026/08/01@14:43:49,1930,0.12043478,27493.4
2026/08/01@14:43:50,1931,0.175217392,27496.1
2026/08/01@14:43:51,1932,0.3973913,27498.8
2026/08/01@14:43:52,1933,0.3726087,27501.5
2026/08/01@14:43:53,1934,0.40826088,27504.2
2026/08/01@14:43:54,1935,0.4,27506.9
2026/08/01@14:43:55,1936,0.40304348,27509.6
2026/08/01@14:43:56,1937,0.31391304,27512.3
2026/08/01@14:43:58,1939,0.2673913,27517.7
2026/08/01@14:43:59,1940,0.2821739,27520.4
2026/08/01@14:44:00,1941,0.18695652,27523.1
2026/08/01@14:44:01,1942,0.28869566,27525.8
2026/08/01@14:44:02,1943,0.43565216,27528.5
2026/08/01@14:44:03,1944,0.45086956,27531.2
2026/08/01@14:44:04,1945,0.375217368,27533.9
2026/08/01@14:44:05,1946,0.25304348,27536.6
2026/08/01@14:44:06,1947,0.09826087,27539.3
2026/08/01@14:44:07,1948,0.3330435,27542.0
2026/08/01@14:44:08,1949,0.32173914,27545.0
2026/08/01@14:44:09,1950,0.404782632,27548.0
2026/08/01@14:44:11,1952,0.37,27554.0
2026/08/01@14:44:12,1953,0.46913044,27557.0
2026/08/01@14:44:13,1954,0.38217392,27560.0
2026/08/01@14:44:14,1955,0.39391304,27563.0
2026/08/01@14:44:15,1956,0.38782608,27566.0
2026/08/01@14:44:16,1957,0.30608696,27569.0
2026/08/01@14:44:17,1958,0.20086956,27572.0
2026/08/01@14:44:18,1959,0.10478261,27575.0
2026/08/01@14:44:19,1960,0.14565218,27578.0
2026/08/01@14:44:20,1961,0.11956522,27581.0
