datetime,elapsed_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,Elevation_m
2026/08/01@12:53:42,25318,-0.24023438,0.9621582,0.23266602,-1.4885496,1.0534351,-1.038168,5851.258064516129
2026/08/01@12:53:43,25319,-0.24194336,0.967041,0.23242188,-1.8625954,1.0534351,-1.2366412,5855.419354838709
2026/08/01@12:53:44,25320,-0.239013668,0.9680176,0.23266602,-1.79389316,1.0229008,-1.167939,5859.580645161291
2026/08/01@12:53:45,25321,-0.237792976,0.9604492,0.23242188,-1.3740458,1.2137405,-1.221374,5863.741935483871
2026/08/01@12:53:46,25322,-0.238769532,0.96362308,0.23413086,-1.8396946,1.2061069,-1.2366412,5867.903225806452
2026/08/01@12:53:47,25323,-0.2421875,0.96362308,0.2319336,-1.4961832,1.0687023,-1.3282443,5872.064516129032
2026/08/01@12:53:48,25324,-0.23999024,0.96362308,0.2277832,-1.7099236,1.1832061,-1.129771,5876.225806451613
2026/08/01@12:53:50,25326,-0.2421875,0.963134768,0.22705078,-1.961832,1.0305344,-1.0992366,5884.548387096775
2026/08/01@12:53:51,25327,-0.24072266,0.96435544,0.23266602,-1.7099236,0.870229,-1.3129771,5888.709677419355
2026/08/01@12:53:52,25328,-0.24047852,0.96484376,0.23510742,-1.69465652,1.3053435,-1.1526718,5892.870967741936
2026/08/01@12:53:53,25329,-0.24145508,0.9658203,0.23608398,-1.6793894,1.3206106,-1.1526718,5897.032258064516
2026/08/01@12:53:54,25330,-0.2409668,0.96777348,0.23291016,-1.5343511,1.2061069,-1.3358779,5901.193548387097
2026/08/01@12:53:55,25331,-0.238281252,0.9641113,0.22802734,-1.7480916,1.1603054,-1.1068702,5905.354838709677
2026/08/01@12:53:56,25332,-0.2409668,0.96362308,0.23388672,-1.80152668,1.0687023,-1.5419847,5909.5161290322585
2026/08/01@12:53:57,25333,-0.23999024,0.9645996,0.23535156,-1.8931298,1.1374046,-1.3587786,5913.677419354839
2026/08/01@12:53:58,25334,-0.24316406,0.961181632,0.2331543,-1.78625952,0.90839692,-1.2900764,5917.8387096774195
2026/08/01@12:54:00,25336,-0.24047852,0.9628906,0.23364258,-1.6412214,1.0305344,-1.2671756,5927.433333333333
2026/08/01@12:54:01,25337,-0.239257808,0.96240232,0.231445316,-1.4732824,1.1908396,-1.3129771,5932.866666666667
2026/08/01@12:54:02,25338,-0.23706054,0.9650879,0.23242188,-1.5648855,0.9236641,-1.0763359,5938.3
2026/08/01@12:54:03,25339,-0.24145508,0.9609375,0.234375,-1.7328244,1.2824427,-1.0992366,5943.733333333334
2026/08/01@12:54:04,25340,-0.2421875,0.9645996,0.234375,-1.6641221,1.0992366,-1.2137405,5949.166666666667
2026/08/01@12:54:05,25341,-0.237792976,0.9638672,0.23168946,-1.6412214,1.0610686,-1.3816794,5954.6
2026/08/01@12:54:06,25342,-0.238281252,0.9626465,0.23413086,-1.8473282,0.7251908,-1.0,5960.033333333334
2026/08/01@12:54:07,25343,-0.24243164,0.9663086,0.23388672,-1.5648855,0.9541985,-1.1450381,5965.466666666666
2026/08/01@12:54:08,25344,-0.23706054,0.9621582,0.23657226,-1.7099236,1.0763359,-1.221374,5970.9
2026/08/01@12:54:09,25345,-0.24023438,0.9658203,0.22729492,-1.5954199,0.90839692,-1.2366412,5976.333333333333
2026/08/01@12:54:11,25347,-0.24023438,0.96606448,0.231201168,-1.832061,1.0076336,-1.29771,5987.2
2026/08/01@12:54:12,25348,-0.23950196,0.9667969,0.22875976,-1.72519084,1.3969466,-1.0229008,5992.633333333333
2026/08/01@12:54:13,25349,-0.23950196,0.96191408,0.2290039,-1.6564885,1.2748091,-1.351145,5998.066666666667
2026/08/01@12:54:14,25350,-0.238281252,0.961181632,0.238769532,-1.7709924,0.90839692,-1.2061069,6003.5
2026/08/01@12:54:15,25351,-0.239013668,0.963134768,0.22875976,-1.6412214,1.1603054,-1.1832061,6008.933333333333
2026/08/01@12:54:16,25352,-0.239257808,0.96362308,0.23388672,-1.6030534,0.9160305,-1.3358779,6014.366666666667
2026/08/01@12:54:17,25353,-0.24243164,0.9645996,0.23364258,-1.5954199,1.0,-1.1145039,6019.8
2026/08/01@12:54:18,25354,-0.23950196,0.9641113,0.23388672,-1.832061,0.961832064,-1.2748091,6025.233333333334
2026/08/01@12:54:19,25355,-0.24023438,0.9614258,0.23364258,-1.6183206,1.2061069,-1.3282443,6030.666666666667
2026/08/01@12:54:21,25357,-0.24023438,0.9638672,0.2397461,-1.648855,1.2137405,-1.221374,6041.533333333334
2026/08/01@12:54:22,25358,-0.238769532,0.96606448,0.231445316,-1.610687,1.221374,-1.1374046,6046.966666666666
2026/08/01@12:54:23,25359,-0.2355957,0.9638672,0.23535156,-1.8625954,0.9541985,-1.1221374,6052.4
2026/08/01@12:54:24,25360,-0.24169922,0.96362308,0.230712892,-1.8091604,1.0839695,-1.0076336,6057.833333333333
2026/08/01@12:54:25,25361,-0.24072266,0.963134768,0.2277832,-1.519084,0.9541985,-1.3969466,6063.266666666666
2026/08/01@12:54:26,25362,-0.24121094,0.96069336,0.229492184,-1.7480916,1.2748091,-1.519084,6068.7
2026/08/01@12:54:27,25363,-0.24243164,0.9621582,0.22851562,-1.519084,0.90076332,-1.1832061,6074.133333333333
2026/08/01@12:54:28,25364,-0.24316406,0.9638672,0.223144532,-1.648855,1.1450381,-1.2900764,6079.566666666667
2026/08/01@12:54:29,25365,-0.24169922,0.9667969,0.231201168,-1.9007634,1.389313,-1.3816794,6085.0
2026/08/01@12:54:30,25366,-0.24389648,0.967285168,0.22680664,-1.740458,1.0839695,-1.3053435,6091.0
2026/08/01@12:54:32,25368,-0.245117184,0.9614258,0.22875976,-1.4885496,1.0992366,-1.1145039,6103.0
2026/08/01@12:54:33,25369,-0.24121094,0.9616699,0.22802734,-1.68702284,1.0,-1.2519084,6109.0
2026/08/01@12:54:34,25370,-0.238769532,0.9645996,0.22851562,-1.7557252,1.2671756,-1.259542,6115.0
2026/08/01@12:54:35,25371,-0.24243164,0.961181632,0.23242188,-1.5343511,0.9236641,-1.2061069,6121.0
2026/08/01@12:54:36,25372,-0.24145508,0.9616699,0.2409668,-1.5877863,1.1221374,-1.2900764,6127.0
2026/08/01@12:54:37,25373,-0.24047852,0.9633789,0.23950196,-1.5038168,1.2900764,-1.3053435,6133.0
2026/08/01@12:54:38,25374,-0.24389648,0.9628906,0.22558594,-1.5572519,1.1145039,-1.4503816,6139.0
2026/08/01@12:54:39,25375,-0.23950196,0.96362308,0.23168946,-1.740458,1.0610686,-1.3358779,6145.0
2026/08/01@12:54:40,25376,-0.24145508,0.96362308,0.23486328,-1.480916,1.0839695,-1.1984733,6151.0
2026/08/01@12:54:42,25378,-0.245117184,0.9609375,0.23266602,-1.5954199,1.0992366,-1.3664122,6163.0
2026/08/01@12:54:43,25379,-0.24487304,0.9604492,0.23242188,-1.7633588,1.0610686,-1.2824427,6169.0
2026/08/01@12:54:44,25380,-0.2421875,0.965332032,0.2265625,-1.8625954,1.1145039,-1.0992366,6175.0
2026/08/01@12:54:45,25381,-0.24072266,0.96240232,0.23706054,-1.5877863,0.86259544,-1.2824427,6181.0
2026/08/01@12:54:46,25382,-0.2397461,0.9655762,0.2290039,-1.9007634,1.2519084,-1.5267176,6187.0
2026/08/01@12:54:47,25383,-0.2409668,0.96362308,0.2355957,-1.68702284,1.129771,-1.1145039,6193.0
2026/08/01@12:54:48,25384,-0.24291992,0.96435544,0.22875976,-1.85496184,1.091603,-1.1755725,6199.0
2026/08/01@12:54:49,25385,-0.24267578,0.96484376,0.22973633,-1.5343511,1.3358779,-1.1755725,6205.0
2026/08/01@12:54:50,25386,-0.238037108,0.96240232,0.23339844,-1.8473282,1.0992366,-1.351145,6211.0
2026/08/01@12:54:51,25387,-0.239257808,0.961181632,0.229492184,-1.648855,1.129771,-1.3206106,6217.0
2026/08/01@12:54:53,25389,-0.23950196,0.9614258,0.23168946,-1.88549616,1.2748091,-1.3969466,6229.0
2026/08/01@12:54:54,25390,-0.2397461,0.9641113,0.23510742,-1.5725191,1.1450381,-1.29771,6235.0
2026/08/01@12:54:55,25391,-0.238525392,0.9633789,0.231445316,-1.908397,0.9541985,-1.2290076,6241.0
2026/08/01@12:54:56,25392,-0.24047852,0.9638672,0.230957032,-1.519084,1.3587786,-1.1908396,6247.0
2026/08/01@12:54:57,25393,-0.2421875,0.9626465,0.229492184,-1.5877863,1.0763359,-1.259542,6253.0
2026/08/01@12:54:58,25394,-0.24023438,0.9663086,0.23608398,-1.6259542,0.977099264,-1.4961832,6259.0
2026/08/01@12:54:59,25395,-0.2368164,0.9614258,0.23388672,-1.5801526,1.29771,-1.221374,6265.0
2026/08/01@12:55:00,25396,-0.23950196,0.9609375,0.23608398,-1.81679384,1.1603054,-1.4503816,6271.0
2026/08/01@12:55:01,25397,-0.24121094,0.9633789,0.23217774,-1.778626,0.9160305,-0.961832064,6276.8
2026/08/01@12:55:02,25398,-0.2446289,0.963134768,0.23388672,-1.7633588,1.0763359,-1.519084,6282.6
2026/08/01@12:55:04,25400,-0.24121094,0.96362308,0.2397461,-1.79389316,1.0534351,-0.977099264,6294.2
2026/08/01@12:55:05,25401,-0.239013668,0.96777348,0.2265625,-1.6030534,1.0687023,-1.3664122,6300.0
2026/08/01@12:55:06,25402,-0.24194336,0.9667969,0.2355957,-1.519084,1.0763359,-1.259542,6305.8
2026/08/01@12:55:07,25403,-0.2397461,0.9641113,0.2290039,-1.8778626,1.0229008,-1.3969466,6311.6
2026/08/01@12:55:08,25404,-0.2409668,0.9650879,0.229980468,-1.6183206,1.1755725,-1.3969466,6317.4
2026/08/01@12:55:09,25405,-0.239013668,0.9621582,0.234375,-1.6030534,0.90839692,-1.0305344,6323.2
2026/08/01@12:55:10,25406,-0.239257808,0.96362308,0.237304684,-1.5954199,1.1526718,-1.221374,6329.0
2026/08/01@12:55:11,25407,-0.238037108,0.963134768,0.23266602,-1.740458,1.1908396,-1.1908396,6334.8
2026/08/01@12:55:12,25408,-0.239013668,0.96655272,0.23242188,-1.5496184,0.99236643,-1.1221374,6340.6
2026/08/01@12:55:14,25410,-0.24365234,0.963134768,0.2331543,-1.68702284,1.1832061,-1.2290076,6352.2
2026/08/01@12:55:15,25411,-0.24047852,0.9645996,0.231201168,-1.70229,1.129771,-1.2290076,6358.0
2026/08/01@12:55:16,25412,-0.24047852,0.9658203,0.23266602,-1.9541985,1.351145,-1.5038168,6363.8
2026/08/01@12:55:17,25413,-0.24047852,0.9614258,0.23242188,-1.5114504,0.9694657,-1.1908396,6369.6
2026/08/01@12:55:18,25414,-0.238037108,0.9614258,0.23266602,-1.91603052,1.0534351,-1.2442748,6375.4
2026/08/01@12:55:19,25415,-0.24243164,0.9663086,0.23217774,-1.7480916,1.1450381,-1.3587786,6381.2
2026/08/01@12:55:20,25416,-0.24145508,0.9614258,0.23266602,-1.4961832,1.351145,-1.3435115,6387.0
2026/08/01@12:55:21,25417,-0.2368164,0.96362308,0.238037108,-1.7480916,1.0687023,-1.0839695,6392.8
2026/08/01@12:55:22,25418,-0.24145508,0.9641113,0.22802734,-1.4885496,1.1755725,-1.3740458,6398.6
2026/08/01@12:55:23,25419,-0.24023438,0.9621582,0.23706054,-1.88549616,1.1068702,-1.2366412,6404.4
2026/08/01@12:55:25,25421,-0.24291992,0.9650879,0.22558594,-1.740458,1.1908396,-1.0534351,6416.0
2026/08/01@12:55:26,25422,-0.2368164,0.963134768,0.23217774,-1.2900764,1.1221374,-1.2290076,6421.8
2026/08/01@12:55:27,25423,-0.24316406,0.9650879,0.230712892,-1.648855,1.1450381,-0.9312977,6427.6
2026/08/01@12:55:28,25424,-0.237548832,0.9633789,0.234375,-1.6717557,1.1450381,-1.2061069,6433.4
2026/08/01@12:55:29,25425,-0.24121094,0.96240232,0.231445316,-1.6412214,1.1755725,-1.1755725,6439.2
2026/08/01@12:55:30,25426,-0.238281252,0.9614258,0.23291016,-1.648855,1.1450381,-1.1755725,6445.0
2026/08/01@12:55:31,25427,-0.239013668,0.967041,0.22973633,-1.6793894,1.0076336,-1.1068702,6450.774193548387
2026/08/01@12:55:32,25428,-0.24194336,0.965332032,0.23510742,-1.9312977,1.1984733,-1.3129771,6456.548387096775
2026/08/01@12:55:33,25429,-0.23950196,0.9663086,0.23217774,-1.71755732,1.167939,-1.2519084,6462.322580645161
2026/08/01@12:55:35,25431,-0.23706054,0.9621582,0.23510742,-1.6564885,1.4732824,-1.2442748,6473.870967741936
2026/08/01@12:55:36,25432,-0.2421875,0.95996092,0.229492184,-1.5572519,1.0839695,-1.1450381,6479.645161290323
2026/08/01@12:55:37,25433,-0.24145508,0.95947268,0.23364258,-1.519084,0.9160305,-1.3282443,6485.419354838709
2026/08/01@12:55:38,25434,-0.239257808,0.9655762,0.23632812,-1.8778626,0.90839692,-1.259542,6491.193548387097
2026/08/01@12:55:39,25435,-0.24121094,0.96435544,0.22802734,-1.69465652,1.091603,-1.0534351,6496.967741935484
2026/08/01@12:55:40,25436,-0.24072266,0.967041,0.22583008,-1.7099236,1.0229008,-1.1450381,6502.741935483871
2026/08/01@12:55:41,25437,-0.2397461,0.96606448,0.23535156,-1.68702284,1.2137405,-0.9160305,6508.5161290322585
2026/08/01@12:55:42,25438,-0.24243164,0.9633789,0.2319336,-1.6259542,0.7480916,-1.167939,6514.290322580645
2026/08/01@12:55:43,25439,-0.23999024,0.9650879,0.22680664,-1.7099236,0.961832064,-1.2519084,6520.064516129032
2026/08/01@12:55:44,25440,-0.24169922,0.967285168,0.229980468,-1.480916,1.2442748,-1.3664122,6525.8387096774195
2026/08/01@12:55:46,25442,-0.23950196,0.9609375,0.23413086,-1.7557252,1.221374,-1.0992366,6537.387096774193
2026/08/01@12:55:47,25443,-0.23950196,0.9638672,0.231445316,-1.71755732,0.99236643,-1.1603054,6543.1612903225805
2026/08/01@12:55:48,25444,-0.238769532,0.963134768,0.2368164,-1.71755732,1.4198474,-1.4198474,6548.935483870968
2026/08/01@12:55:49,25445,-0.2421875,0.96435544,0.230468752,-1.3969466,1.3053435,-1.0610686,6554.709677419355
2026/08/01@12:55:50,25446,-0.23999024,0.9655762,0.22802734,-1.69465652,1.2748091,-1.2900764,6560.4838709677415
2026/08/01@12:55:51,25447,-0.24389648,0.9655762,0.230468752,-1.5572519,1.2061069,-1.3358779,6566.258064516129
2026/08/01@12:55:52,25448,-0.238281252,0.96606448,0.237548832,-1.6183206,1.0229008,-1.1374046,6572.032258064516
2026/08/01@12:55:53,25449,-0.24243164,0.9655762,0.23364258,-1.480916,1.038168,-1.0763359,6577.806451612903
2026/08/01@12:55:54,25450,-0.24023438,0.9628906,0.23266602,-1.6793894,0.8854962,-1.1221374,6583.580645161291
2026/08/01@12:55:56,25452,-0.2397461,0.96362308,0.23168946,-1.7480916,1.1832061,-1.1908396,6595.129032258064
2026/08/01@12:55:57,25453,-0.24072266,0.9628906,0.23168946,-1.5343511,1.3969466,-1.1221374,6600.903225806452
2026/08/01@12:55:58,25454,-0.23999024,0.96606448,0.2331543,-1.9007634,1.1755725,-1.3282443,6606.677419354839
2026/08/01@12:55:59,25455,-0.237304684,0.9638672,0.23608398,-1.6030534,1.0,-1.1374046,6612.451612903225
2026/08/01@12:56:00,25456,-0.24365234,0.96362308,0.23388672,-1.7557252,0.977099264,-1.3358779,6618.225806451613
2026/08/01@12:56:01,25457,-0.24169922,0.9650879,0.230468752,-1.7099236,1.2366412,-1.351145,6624.0
2026/08/01@12:56:02,25458,-0.24145508,0.9650879,0.22680664,-1.4732824,1.0992366,-1.2671756,6629.580645161291
2026/08/01@12:56:03,25459,-0.238769532,0.963134768,0.231445316,-1.9236641,1.0687023,-1.2900764,6635.1612903225805
2026/08/01@12:56:04,25460,-0.238769532,0.963134768,0.23339844,-1.4274809,1.2061069,-1.2290076,6640.741935483871
2026/08/01@12:56:06,25461,-0.2421875,0.963134768,0.23217774,-1.5267176,0.89312976,-1.1068702,6651.903225806452
2026/08/01@12:56:07,25463,-0.24169922,0.965332032,0.22924804,-1.519084,1.0458015,-1.1908396,6657.4838709677415
2026/08/01@12:56:08,25464,-0.24047852,0.9628906,0.22631836,-1.3664122,0.9389313,-1.1450381,6663.064516129032
2026/08/01@12:56:09,25465,-0.24121094,0.9638672,0.230712892,-1.5725191,1.1908396,-1.3358779,6668.645161290323
2026/08/01@12:56:10,25466,-0.24169922,0.9641113,0.23168946,-1.8091604,1.0305344,-1.0992366,6674.225806451613
2026/08/01@12:56:11,25467,-0.23950196,0.963134768,0.23461914,-1.68702284,1.091603,-1.259542,6679.806451612903
2026/08/01@12:56:12,25468,-0.24023438,0.9655762,0.2355957,-1.5954199,0.7633588,-1.3206106,6685.387096774193
2026/08/01@12:56:13,25469,-0.23413086,0.9626465,0.23364258,-1.648855,0.86259544,-1.129771,6690.967741935484
2026/08/01@12:56:14,25470,-0.24145508,0.9680176,0.2290039,-1.6717557,1.1984733,-1.4961832,6696.548387096775
2026/08/01@12:56:15,25471,-0.24487304,0.96069336,0.23510742,-1.6183206,1.1526718,-1.2137405,6702.129032258064
2026/08/01@12:56:17,25473,-0.2368164,0.95996092,0.22705078,-1.4274809,0.9465649,-1.1908396,6713.290322580645
2026/08/01@12:56:18,25474,-0.237548832,0.9633789,0.238525392,-1.610687,1.2519084,-1.3816794,6718.870967741936
2026/08/01@12:56:19,25475,-0.23950196,0.9621582,0.231201168,-1.6030534,0.9694657,-1.0839695,6724.451612903225
2026/08/01@12:56:20,25476,-0.24047852,0.9626465,0.2319336,-1.4656489,1.2366412,-1.167939,6730.032258064516
2026/08/01@12:56:21,25477,-0.238037108,0.9655762,0.231201168,-1.7557252,1.1374046,-0.961832064,6735.612903225807
2026/08/01@12:56:22,25478,-0.239013668,0.96606448,0.23339844,-1.5877863,1.1832061,-1.1221374,6741.193548387097
2026/08/01@12:56:23,25479,-0.24291992,0.9628906,0.22851562,-1.69465652,1.2061069,-1.2366412,6746.774193548387
2026/08/01@12:56:24,25480,-0.24267578,0.9621582,0.234375,-1.389313,1.3587786,-1.351145,6752.354838709677
2026/08/01@12:56:25,25481,-0.24072266,0.96435544,0.24316406,-2.0076336,1.129771,-1.2366412,6757.935483870968
2026/08/01@12:56:26,25482,-0.24438476,0.96655272,0.23510742,-1.3969466,1.1603054,-1.1068702,6763.5161290322585
2026/08/01@12:56:28,25484,-0.24121094,0.9626465,0.229492184,-1.6030534,1.0229008,-1.1984733,6774.677419354839
2026/08/01@12:56:29,25485,-0.239257808,0.9614258,0.23168946,-1.6793894,1.0076336,-1.3358779,6780.258064516129
2026/08/01@12:56:30,25486,-0.24023438,0.963134768,0.231445316,-1.6412214,1.0534351,-1.0839695,6785.8387096774195
2026/08/01@12:56:31,25487,-0.23999024,0.9614258,0.23266602,-1.8091604,1.2366412,-0.84732824,6791.419354838709
2026/08/01@12:56:32,25488,-0.237792976,0.9602051,0.23339844,-1.6412214,1.1221374,-1.3740458,6797.0
2026/08/01@12:56:33,25489,-0.24047852,0.9602051,0.23706054,-1.6564885,1.0534351,-1.389313,6802.6
2026/08/01@12:56:34,25490,-0.238525392,0.9628906,0.23510742,-1.72519084,1.3282443,-1.2900764,6808.2
2026/08/01@12:56:35,25491,-0.24243164,0.96240232,0.238037108,-1.5877863,1.1374046,-1.0305344,6813.8
2026/08/01@12:56:36,25492,-0.24487304,0.96240232,0.23364258,-1.4503816,1.2290076,-1.1526718,6819.4
2026/08/01@12:56:37,25493,-0.239257808,0.9638672,0.2290039,-1.7633588,1.1603054,-1.2366412,6825.0
2026/08/01@12:56:39,25495,-0.2421875,0.96850584,0.22924804,-1.7099236,1.1603054,-1.0763359,6836.2
2026/08/01@12:56:40,25496,-0.237304684,0.9621582,0.23461914,-1.6641221,1.0839695,-1.1221374,6841.8
2026/08/01@12:56:41,25497,-0.24145508,0.9675293,0.23657226,-1.78625952,1.351145,-1.3053435,6847.4
2026/08/01@12:56:42,25498,-0.24023438,0.96777348,0.22729492,-1.6717557,1.1221374,-1.1603054,6853.0
2026/08/01@12:56:43,25499,-0.237792976,0.96191408,0.23706054,-1.7099236,1.091603,-1.2290076,6858.6
2026/08/01@12:56:44,25500,-0.24047852,0.96362308,0.23168946,-1.6412214,1.221374,-1.1145039,6864.2
2026/08/01@12:56:45,25501,-0.24414062,0.9645996,0.230712892,-1.6793894,1.29771,-1.091603,6869.8
2026/08/01@12:56:46,25502,-0.24291992,0.9584961,0.23461914,-1.5496184,0.9847328,-1.1221374,6875.4
2026/08/01@12:56:47,25503,-0.23999024,0.96362308,0.23510742,-1.648855,1.2137405,-1.221374,6881.0
2026/08/01@12:56:48,25504,-0.24169922,0.96435544,0.234375,-1.7557252,1.1450381,-1.3587786,6886.6
2026/08/01@12:56:50,25506,-0.239257808,0.96484376,0.230957032,-1.71755732,0.961832064,-1.1526718,6897.8
2026/08/01@12:56:51,25507,-0.24145508,0.9626465,0.24291992,-1.79389316,1.1221374,-1.0458015,6903.4
2026/08/01@12:56:52,25508,-0.239013668,0.9626465,0.23242188,-1.70229,0.8091603,-1.3129771,6909.0
2026/08/01@12:56:53,25509,-0.24145508,0.9597168,0.2319336,-1.5801526,1.5267176,-1.0992366,6914.6
2026/08/01@12:56:54,25510,-0.24121094,0.9597168,0.231445316,-1.4961832,1.2824427,-1.2519084,6920.2
2026/08/01@12:56:55,25511,-0.239013668,0.96899416,0.23657226,-1.68702284,1.1755725,-1.2137405,6925.8
2026/08/01@12:56:56,25512,-0.24243164,0.9645996,0.22729492,-1.4351145,1.1374046,-1.3740458,6931.4
2026/08/01@12:56:57,25513,-0.24365234,0.9609375,0.230468752,-1.69465652,0.9465649,-1.0992366,6937.0
2026/08/01@12:56:58,25514,-0.24072266,0.9614258,0.230468752,-1.7099236,1.1145039,-1.129771,6942.6
2026/08/01@12:57:00,25516,-0.23950196,0.9633789,0.230957032,-1.6030534,1.0458015,-1.0763359,6953.8
2026/08/01@12:57:01,25517,-0.24316406,0.96240232,0.23266602,-1.7633588,1.3053435,-1.0229008,6959.4
2026/08/01@12:57:02,25518,-0.24291992,0.96362308,0.23486328,-1.648855,1.1832061,-1.3358779,6965.0
2026/08/01@12:57:03,25519,-0.24023438,0.9641113,0.23486328,-1.8778626,1.0610686,-1.1526718,6969.903225806452
2026/08/01@12:57:04,25520,-0.24291992,0.96191408,0.231201168,-1.610687,0.977099264,-1.1450381,6974.806451612903
2026/08/01@12:57:05,25521,-0.24291992,0.96362308,0.23364258,-1.70229,1.2061069,-1.3206106,6979.709677419355
2026/08/01@12:57:06,25522,-0.2409668,0.967285168,0.23632812,-1.88549616,1.1145039,-1.5801526,6984.612903225807
2026/08/01@12:57:07,25523,-0.2446289,0.9626465,0.23291016,-1.5114504,1.2366412,-1.3129771,6989.5161290322585
2026/08/01@12:57:08,25524,-0.24194336,0.96972652,0.2319336,-1.6564885,0.83206104,-1.1068702,6994.419354838709
2026/08/01@12:57:09,25525,-0.24291992,0.96655272,0.2290039,-1.778626,1.0229008,-1.2748091,6999.322580645161
2026/08/01@12:57:11,25527,-0.237304684,0.9616699,0.23461914,-1.9389314,1.1908396,-1.1755725,7009.129032258064
2026/08/01@12:57:12,25528,-0.24023438,0.9621582,0.23461914,-1.80152668,1.1221374,-1.4274809,7014.032258064516
2026/08/01@12:57:13,25529,-0.239257808,0.9675293,0.23339844,-1.6793894,1.2366412,-0.961832064,7018.935483870968
2026/08/01@12:57:14,25530,-0.23950196,0.96362308,0.23706054,-1.70229,1.0687023,-1.2137405,7023.8387096774195
2026/08/01@12:57:15,25531,-0.24169922,0.96240232,0.231201168,-1.5114504,1.0610686,-1.2442748,7028.741935483871
2026/08/01@12:57:16,25532,-0.2434082,0.96435544,0.23461914,-1.82442752,1.1603054,-1.0610686,7033.645161290323
2026/08/01@12:57:17,25533,-0.239013668,0.963134768,0.23266602,-1.70229,1.2900764,-1.0229008,7038.548387096775
2026/08/01@12:57:18,25534,-0.238769532,0.9614258,0.23657226,-1.3664122,1.2824427,-1.2290076,7043.451612903225
2026/08/01@12:57:19,25535,-0.239257808,0.96606448,0.230468752,-1.6335878,1.2366412,-1.0229008,7048.354838709677
2026/08/01@12:57:21,25537,-0.23461914,0.961181632,0.2331543,-1.6335878,1.0305344,-1.2900764,7058.1612903225805
2026/08/01@12:57:22,25538,-0.2421875,0.9645996,0.238525392,-1.79389316,1.389313,-1.3664122,7063.064516129032
2026/08/01@12:57:23,25539,-0.23657226,0.96484376,0.2290039,-1.7328244,1.038168,-1.29771,7067.967741935484
2026/08/01@12:57:24,25540,-0.24145508,0.96191408,0.23266602,-1.4580153,1.0305344,-1.3206106,7072.870967741936
2026/08/01@12:57:25,25541,-0.24023438,0.9641113,0.230957032,-1.80152668,1.1374046,-1.1526718,7077.774193548387
