datetime,elapsed_s,gas2,Elevation_m
2000/01/01@13:10:31,17553,3.2315626,10556.387096774193
2000/01/01@13:10:32,17554,3.231,10560.612903225807
2000/01/01@13:10:33,17555,3.2311878,10564.838709677419
2000/01/01@13:10:34,17556,3.2311878,10569.064516129032
2000/01/01@13:10:35,17557,3.2313752,10573.290322580646
2000/01/01@13:10:36,17558,3.231,10577.516129032258
2000/01/01@13:10:38,17560,3.2313752,10585.967741935483
2000/01/01@13:10:39,17561,3.2311878,10590.193548387097
2000/01/01@13:10:40,17562,3.2313752,10594.41935483871
2000/01/01@13:10:41,17563,3.2308126,10598.645161290322
2000/01/01@13:10:42,17564,3.231,10602.870967741936
2000/01/01@13:10:43,17565,3.2315626,10607.09677419355
2000/01/01@13:10:44,17566,3.2313752,10611.322580645161
2000/01/01@13:10:45,17567,3.2311878,10615.548387096775
2000/01/01@13:10:46,17568,3.2315626,10619.774193548386
2000/01/01@13:10:47,17569,3.2311878,10624.0
2000/01/01@13:10:48,17570,3.2315626,10627.354838709678
2000/01/01@13:10:50,17572,3.2308126,10634.064516129032
2000/01/01@13:10:51,17573,3.2311878,10637.41935483871
2000/01/01@13:10:52,17574,3.2311878,10640.774193548386
2000/01/01@13:10:53,17575,3.231938,10644.129032258064
2000/01/01@13:10:54,17576,3.231,10647.483870967742
2000/01/01@13:10:55,17577,3.2311878,10650.838709677419
2000/01/01@13:10:56,17578,3.231938,10654.193548387097
2000/01/01@13:10:57,17579,3.2308126,10657.548387096775
2000/01/01@13:10:58,17580,3.231938,10660.90322580645
2000/01/01@13:10:59,17581,3.2313752,10664.258064516129
2000/01/01@13:11:00,17582,3.2311878,10667.612903225807
2000/01/01@13:11:02,17584,3.2311878,10674.322580645161
2000/01/01@13:11:03,17585,3.2311878,10677.677419354839
2000/01/01@13:11:04,17586,3.23175,10681.032258064517
2000/01/01@13:11:05,17587,3.231,10684.387096774193
2000/01/01@13:11:06,17588,3.2313752,10687.741935483871
2000/01/01@13:11:07,17589,3.23175,10691.09677419355
2000/01/01@13:11:08,17590,3.23175,10694.451612903225
2000/01/01@13:11:09,17591,3.2311878,10697.806451612903
2000/01/01@13:11:10,17592,3.2311878,10701.161290322581
2000/01/01@13:11:11,17593,3.231,10704.516129032258
2000/01/01@13:11:12,17594,3.2308126,10707.870967741936
2000/01/01@13:11:14,17596,3.23175,10714.58064516129
2000/01/01@13:11:15,17597,3.2311878,10717.935483870968
2000/01/01@13:11:16,17598,3.23175,10721.290322580646
2000/01/01@13:11:17,17599,3.23175,10724.645161290322
2000/01/01@13:11:18,17600,3.23175,10728.0
2000/01/01@13:11:19,17601,3.2308126,10730.6
2000/01/01@13:11:20,17602,3.23175,10733.2
2000/01/01@13:11:21,17603,3.2313752,10735.8
2000/01/01@13:11:22,17604,3.2313752,10738.4
2000/01/01@13:11:23,17605,3.231,10741.0
2000/01/01@13:11:24,17606,3.231,10743.6
2000/01/01@13:11:26,17608,3.2308126,10748.8
2000/01/01@13:11:27,17609,3.2311878,10751.4
2000/01/01@13:11:28,17610,3.2315626,10754.0
2000/01/01@13:11:29,17611,3.231,10756.6
2000/01/01@13:11:30,17612,3.2315626,10759.2
2000/01/01@13:11:31,17613,3.2315626,10761.8
2000/01/01@13:11:32,17614,3.2315626,10764.4
2000/01/01@13:11:33,17615,3.2315626,10767.0
2000/01/01@13:11:34,17616,3.231,10769.6
2000/01/01@13:11:35,17617,3.2308126,10772.2
2000/01/01@13:11:36,17618,3.231,10774.8
2000/01/01@13:11:38,17620,3.231,10780.0
2000/01/01@13:11:39,17621,3.2311878,10782.6
2000/01/01@13:11:40,17622,3.23175,10785.2
2000/01/01@13:11:41,17623,3.231,10787.8
2000/01/01@13:11:42,17624,3.231,10790.4
2000/01/01@13:11:43,17625,3.2315626,10793.0
2000/01/01@13:11:44,17626,3.2315626,10795.6
2000/01/01@13:11:45,17627,3.2308126,10798.2
2000/01/01@13:11:46,17628,3.23175,10800.8
2000/01/01@13:11:47,17629,3.2308126,10803.4
2000/01/01@13:11:48,17630,3.2306252,10806.0
2000/01/01@13:11:50,17632,3.23175,10810.967741935483
2000/01/01@13:11:51,17633,3.2311878,10813.451612903225
2000/01/01@13:11:52,17634,3.2311878,10815.935483870968
2000/01/01@13:11:53,17635,3.2311878,10818.41935483871
2000/01/01@13:11:54,17636,3.2315626,10820.90322580645
2000/01/01@13:11:55,17637,3.2313752,10823.387096774193
2000/01/01@13:11:56,17638,3.2308126,10825.870967741936
2000/01/01@13:11:57,17639,3.231,10828.354838709678
2000/01/01@13:11:58,17640,3.23175,10830.838709677419
2000/01/01@13:11:59,17641,3.231,10833.322580645161
2000/01/01@13:12:00,17642,3.231938,10835.806451612903
2000/01/01@13:12:02,17644,3.23175,10840.774193548386
2000/01/01@13:12:03,17645,3.231938,10843.258064516129
2000/01/01@13:12:04,17646,3.2311878,10845.741935483871
2000/01/01@13:12:05,17647,3.23175,10848.225806451614
2000/01/01@13:12:06,17648,3.231,10850.709677419354
2000/01/01@13:12:07,17649,3.2313752,10853.193548387097
2000/01/01@13:12:08,17650,3.2311878,10855.677419354839
2000/01/01@13:12:09,17651,3.2311878,10858.161290322581
2000/01/01@13:12:10,17652,3.2313752,10860.645161290322
2000/01/01@13:12:11,17653,3.2308126,10863.129032258064
2000/01/01@13:12:12,17654,3.23175,10865.612903225807
2000/01/01@13:12:14,17656,3.231,10870.58064516129
2000/01/01@13:12:15,17657,3.2313752,10873.064516129032
2000/01/01@13:12:16,17658,3.2313752,10875.548387096775
2000/01/01@13:12:17,17659,3.2313752,10878.032258064517
2000/01/01@13:12:18,17660,3.2311878,10880.516129032258
2000/01/01@13:12:19,17661,3.2308126,10883.0
2000/01/01@13:12:20,17662,3.2315626,10885.533333333333
2000/01/01@13:12:21,17663,3.2313752,10888.066666666668
2000/01/01@13:12:22,17664,3.2313752,10890.6
2000/01/01@13:12:23,17665,3.231,10893.133333333333
2000/01/01@13:12:24,17666,3.2313752,10895.666666666666
2000/01/01@13:12:26,17668,3.231,10900.733333333334
2000/01/01@13:12:27,17669,3.231,10903.266666666666
2000/01/01@13:12:28,17670,3.231,10905.8
2000/01/01@13:12:29,17671,3.2313752,10908.333333333334
2000/01/01@13:12:30,17672,3.2311878,10910.866666666667
2000/01/01@13:12:31,17673,3.2315626,10913.4
2000/01/01@13:12:32,17674,3.231,10915.933333333332
2000/01/01@13:12:33,17675,3.231,10918.466666666667
2000/01/01@13:12:34,17676,3.2308126,10921.0
2000/01/01@13:12:35,17677,3.2308126,10923.533333333333
2000/01/01@13:12:36,17678,3.2313752,10926.066666666668
2000/01/01@13:12:38,17680,3.2311878,10931.133333333333
2000/01/01@13:12:39,17681,3.23175,10933.666666666666
2000/01/01@13:12:40,17682,3.231,10936.2
2000/01/01@13:12:41,17683,3.2311878,10938.733333333334
2000/01/01@13:12:42,17684,3.2315626,10941.266666666666
2000/01/01@13:12:43,17685,3.2311878,10943.8
2000/01/01@13:12:44,17686,3.2311878,10946.333333333334
2000/01/01@13:12:45,17687,3.2311878,10948.866666666667
2000/01/01@13:12:46,17688,3.2308126,10951.4
2000/01/01@13:12:47,17689,3.23175,10953.933333333332
2000/01/01@13:12:48,17690,3.231,10956.466666666667
2000/01/01@13:12:50,17691,3.2313752,10961.636363636364
2000/01/01@13:12:51,17693,3.23175,10964.272727272728
2000/01/01@13:12:52,17694,3.2315626,10966.90909090909
2000/01/01@13:12:53,17695,3.231,10969.545454545454
2000/01/01@13:12:54,17696,3.2315626,10972.181818181818
2000/01/01@13:12:55,17697,3.2311878,10974.818181818182
2000/01/01@13:12:56,17698,3.2315626,10977.454545454546
2000/01/01@13:12:57,17699,3.231,10980.09090909091
2000/01/01@13:12:58,17700,3.23175,10982.727272727272
2000/01/01@13:12:59,17701,3.231,10985.363636363636
2000/01/01@13:13:00,17702,3.2311878,10988.0
2000/01/01@13:13:01,17703,3.2315626,10990.636363636364
2000/01/01@13:13:03,17705,3.2308126,10995.90909090909
2000/01/01@13:13:04,17706,3.231,10998.545454545454
2000/01/01@13:13:05,17707,3.2311878,11001.181818181818
2000/01/01@13:13:06,17708,3.231,11003.818181818182
2000/01/01@13:13:07,17709,3.231,11006.454545454546
2000/01/01@13:13:08,17710,3.2311878,11009.09090909091
2000/01/01@13:13:09,17711,3.2313752,11011.727272727272
2000/01/01@13:13:10,17712,3.2315626,11014.363636363636
2000/01/01@13:13:11,17713,3.2311878,11017.0
2000/01/01@13:13:12,17714,3.2308126,11019.636363636364
2000/01/01@13:13:13,17715,3.2311878,11022.272727272728
2000/01/01@13:13:15,17717,3.2311878,11027.545454545454
2000/01/01@13:13:16,17718,3.2315626,11030.181818181818
2000/01/01@13:13:17,17719,3.23175,11032.818181818182
2000/01/01@13:13:18,17720,3.2315626,11035.454545454546
2000/01/01@13:13:19,17721,3.2308126,11038.09090909091
2000/01/01@13:13:20,17722,3.2311878,11040.727272727272
2000/01/01@13:13:21,17723,3.2313752,11043.363636363636
2000/01/01@13:13:22,17724,3.2311878,11046.0
2000/01/01@13:13:23,17725,3.2315626,11048.466666666667
2000/01/01@13:13:24,17726,3.2315626,11050.933333333332
2000/01/01@13:13:25,17727,3.231,11053.4
2000/01/01@13:13:27,17729,3.231,11058.333333333334
2000/01/01@13:13:28,17730,3.2308126,11060.8
2000/01/01@13:13:29,17731,3.231,11063.266666666666
2000/01/01@13:13:30,17732,3.2313752,11065.733333333334
2000/01/01@13:13:31,17733,3.231,11068.2
2000/01/01@13:13:32,17734,3.231,11070.666666666666
2000/01/01@13:13:33,17735,3.231,11073.133333333333
2000/01/01@13:13:34,17736,3.231,11075.6
2000/01/01@13:13:35,17737,3.2315626,11078.066666666668
2000/01/01@13:13:36,17738,3.231,11080.533333333333
2000/01/01@13:13:37,17739,3.2308126,11083.0
2000/01/01@13:13:39,17741,3.2311878,11087.933333333332
2000/01/01@13:13:40,17742,3.231,11090.4
2000/01/01@13:13:41,17743,3.2311878,11092.866666666667
2000/01/01@13:13:42,17744,3.231,11095.333333333334
2000/01/01@13:13:43,17745,3.2311878,11097.8
2000/01/01@13:13:44,17746,3.23175,11100.266666666666
2000/01/01@13:13:45,17747,3.23175,11102.733333333334
2000/01/01@13:13:46,17748,3.2313752,11105.2
2000/01/01@13:13:47,17749,3.2308126,11107.666666666666
2000/01/01@13:13:48,17750,3.2313752,11110.133333333333
2000/01/01@13:13:49,17751,3.2308126,11112.6
2000/01/01@13:13:51,17753,3.231,11117.533333333333
2000/01/01@13:13:52,17754,3.231,11120.0
2000/01/01@13:13:53,17755,3.2311878,11122.516129032258
2000/01/01@13:13:54,17756,3.2313752,11125.032258064517
2000/01/01@13:13:55,17757,3.231,11127.548387096775
2000/01/01@13:13:56,17758,3.2308126,11130.064516129032
2000/01/01@13:13:57,17759,3.23175,11132.58064516129
2000/01/01@13:13:58,17760,3.23175,11135.09677419355
2000/01/01@13:13:59,17761,3.231,11137.612903225807
2000/01/01@13:14:00,17762,3.2311878,11140.129032258064
2000/01/01@13:14:01,17763,3.23175,11142.645161290322
2000/01/01@13:14:03,17765,3.23175,11147.677419354839
2000/01/01@13:14:04,17766,3.2308126,11150.193548387097
2000/01/01@13:14:05,17767,3.2308126,11152.709677419354
2000/01/01@13:14:06,17768,3.2315626,11155.225806451614
2000/01/01@13:14:07,17769,3.2308126,11157.741935483871
2000/01/01@13:14:08,17770,3.2311878,11160.258064516129
2000/01/01@13:14:09,17771,3.231,11162.774193548386
2000/01/01@13:14:10,17772,3.2308126,11165.290322580646
2000/01/01@13:14:11,17773,3.2315626,11167.806451612903
2000/01/01@13:14:12,17774,3.2315626,11170.322580645161
2000/01/01@13:14:13,17775,3.231,11172.838709677419
2000/01/01@13:14:15,17777,3.2311878,11177.870967741936
2000/01/01@13:14:16,17778,3.2308126,11180.387096774193
2000/01/01@13:14:17,17779,3.2308126,11182.90322580645
2000/01/01@13:14:18,17780,3.231,11185.41935483871
2000/01/01@13:14:19,17781,3.231,11187.935483870968
2000/01/01@13:14:20,17782,3.231,11190.451612903225
2000/01/01@13:14:21,17783,3.2313752,11192.967741935483
2000/01/01@13:14:22,17784,3.2311878,11195.483870967742
2000/01/01@13:14:23,17785,3.2313752,11198.0
2000/01/01@13:14:24,17786,3.231,11200.6
2000/01/01@13:14:25,17787,3.2315626,11203.2
2000/01/01@13:14:27,17789,3.2311878,11208.4
2000/01/01@13:14:28,17790,3.2313752,11211.0
2000/01/01@13:14:29,17791,3.231,11213.6
2000/01/01@13:14:30,17792,3.2311878,11216.2
2000/01/01@13:14:31,17793,3.2308126,11218.8
2000/01/01@13:14:32,17794,3.23175,11221.4
2000/01/01@13:14:33,17795,3.2311878,11224.0
2000/01/01@13:14:34,17796,3.231,11226.6
2000/01/01@13:14:35,17797,3.231,11229.2
2000/01/01@13:14:36,17798,3.231,11231.8
2000/01/01@13:14:37,17799,3.231,11234.4
2000/01/01@13:14:39,17801,3.231,11239.6
2000/01/01@13:14:40,17802,3.231,11242.2
2000/01/01@13:14:41,17803,3.2315626,11244.8
2000/01/01@13:14:42,17804,3.2313752,11247.4
2000/01/01@13:14:43,17805,3.2313752,11250.0
2000/01/01@13:14:44,17806,3.231938,11252.6
2000/01/01@13:14:45,17807,3.231,11255.2
2000/01/01@13:14:46,17808,3.23175,11257.8
2000/01/01@13:14:47,17809,3.2315626,11260.4
2000/01/01@13:14:48,17810,3.2313752,11263.0
2000/01/01@13:14:49,17811,3.2311878,11265.6
2000/01/01@13:14:51,17813,3.231,11270.8
2000/01/01@13:14:52,17814,3.23175,11273.4
2000/01/01@13:14:53,17815,3.231,11276.0
2000/01/01@13:14:54,17816,3.231,11278.548387096775
2000/01/01@13:14:55,17817,3.2315626,11281.09677419355
2000/01/01@13:14:56,17818,3.231,11283.645161290322
2000/01/01@13:14:57,17819,3.2308126,11286.193548387097
2000/01/01@13:14:58,17820,3.231,11288.741935483871
2000/01/01@13:14:59,17821,3.231,11291.290322580646
2000/01/01@13:15:00,17822,3.231,11293.838709677419
2000/01/01@13:15:01,17823,3.2315626,11296.387096774193
2000/01/01@13:15:03,17824,3.231,11301.483870967742
2000/01/01@13:15:04,17826,3.2311878,11304.032258064517
2000/01/01@13:15:05,17827,3.231,11306.58064516129
2000/01/01@13:15:06,17828,3.2311878,11309.129032258064
2000/01/01@13:15:07,17829,3.2313752,11311.677419354839
2000/01/01@13:15:08,17830,3.231,11314.225806451614
2000/01/01@13:15:09,17831,3.2313752,11316.774193548386
2000/01/01@13:15:10,17832,3.23175,11319.322580645161
2000/01/01@13:15:11,17833,3.231,11321.870967741936
2000/01/01@13:15:12,17834,3.231,11324.41935483871
2000/01/01@13:15:13,17835,3.2313752,11326.967741935483
2000/01/01@13:15:14,17836,3.231,11329.516129032258
2000/01/01@13:15:16,17838,3.2311878,11334.612903225807
2000/01/01@13:15:17,17839,3.2311878,11337.161290322581
2000/01/01@13:15:18,17840,3.2315626,11339.709677419354
2000/01/01@13:15:19,17841,3.2315626,11342.258064516129
2000/01/01@13:15:20,17842,3.231,11344.806451612903
2000/01/01@13:15:21,17843,3.2315626,11347.354838709678
2000/01/01@13:15:22,17844,3.2315626,11349.90322580645
2000/01/01@13:15:23,17845,3.2308126,11352.451612903225
2000/01/01@13:15:24,17846,3.231,11355.0
2000/01/01@13:15:25,17847,3.2311878,11357.41935483871
2000/01/01@13:15:27,17848,3.2315626,11362.258064516129
2000/01/01@13:15:28,17850,3.23175,11364.677419354839
2000/01/01@13:15:29,17851,3.231,11367.09677419355
2000/01/01@13:15:30,17852,3.2311878,11369.516129032258
2000/01/01@13:15:31,17853,3.2308126,11371.935483870968
2000/01/01@13:15:32,17854,3.2315626,11374.354838709678
2000/01/01@13:15:33,17855,3.2313752,11376.774193548386
2000/01/01@13:15:34,17856,3.2311878,11379.193548387097
2000/01/01@13:15:35,17857,3.23175,11381.612903225807
2000/01/01@13:15:36,17858,3.231,11384.032258064517
2000/01/01@13:15:37,17859,3.2315626,11386.451612903225
2000/01/01@13:15:38,17860,3.2313752,11388.870967741936
2000/01/01@13:15:40,17862,3.2315626,11393.709677419354
2000/01/01@13:15:41,17863,3.231,11396.129032258064
2000/01/01@13:15:42,17864,3.2315626,11398.548387096775
2000/01/01@13:15:43,17865,3.2315626,11400.967741935483
2000/01/01@13:15:44,17866,3.2311878,11403.387096774193
2000/01/01@13:15:45,17867,3.2308126,11405.806451612903
2000/01/01@13:15:46,17868,3.2315626,11408.225806451614
2000/01/01@13:15:47,17869,3.231,11410.645161290322
2000/01/01@13:15:48,17870,3.2315626,11413.064516129032
2000/01/01@13:15:49,17871,3.23175,11415.483870967742
2000/01/01@13:15:51,17872,3.231,11420.322580645161
2000/01/01@13:15:52,17874,3.2306252,11422.741935483871
2000/01/01@13:15:53,17875,3.2311878,11425.161290322581
2000/01/01@13:15:54,17876,3.2308126,11427.58064516129
2000/01/01@13:15:55,17877,3.2308126,11430.0
2000/01/01@13:15:56,17878,3.2311878,11432.633333333333
2000/01/01@13:15:57,17879,3.2308126,11435.266666666666
2000/01/01@13:15:58,17880,3.2313752,11437.9
2000/01/01@13:15:59,17881,3.2313752,11440.533333333333
2000/01/01@13:16:00,17882,3.2315626,11443.166666666666
2000/01/01@13:16:01,17883,3.23175,11445.8
2000/01/01@13:16:03,17885,3.2308126,11451.066666666668
2000/01/01@13:16:04,17886,3.2311878,11453.7
2000/01/01@13:16:05,17887,3.2308126,11456.333333333334
2000/01/01@13:16:06,17888,3.2308126,11458.966666666667
2000/01/01@13:16:07,17889,3.2308126,11461.6
2000/01/01@13:16:08,17890,3.231,11464.233333333334
2000/01/01@13:16:09,17891,3.23175,11466.866666666667
2000/01/01@13:16:10,17892,3.2308126,11469.5
2000/01/01@13:16:11,17893,3.2311878,11472.133333333333
2000/01/01@13:16:12,17894,3.2308126,11474.766666666666
2000/01/01@13:16:13,17895,3.2313752,11477.4
2000/01/01@13:16:15,17897,3.2304376,11482.666666666666
2000/01/01@13:16:16,17898,3.231,11485.3
2000/01/01@13:16:17,17899,3.2308126,11487.933333333332
2000/01/01@13:16:18,17900,3.2315626,11490.566666666668
2000/01/01@13:16:19,17901,3.2313752,11493.2
2000/01/01@13:16:20,17902,3.2315626,11495.833333333334
2000/01/01@13:16:21,17903,3.2313752,11498.466666666667
2000/01/01@13:16:22,17904,3.2306252,11501.1
2000/01/01@13:16:23,17905,3.2313752,11503.733333333334
2000/01/01@13:16:24,17906,3.2308126,11506.366666666667
2000/01/01@13:16:25,17907,3.231,11509.0
2000/01/01@13:16:27,17909,3.231,11514.09677419355
2000/01/01@13:16:28,17910,3.231,11516.645161290322
2000/01/01@13:16:29,17911,3.231,11519.193548387097
2000/01/01@13:16:30,17912,3.2311878,11521.741935483871
2000/01/01@13:16:31,17913,3.2308126,11524.290322580646
2000/01/01@13:16:32,17914,3.2306252,11526.838709677419
2000/01/01@13:16:33,17915,3.2308126,11529.387096774193
2000/01/01@13:16:34,17916,3.2311878,11531.935483870968
2000/01/01@13:16:35,17917,3.2315626,11534.483870967742
2000/01/01@13:16:36,17918,3.2315626,11537.032258064517
2000/01/01@13:16:37,17919,3.2313752,11539.58064516129
2000/01/01@13:16:39,17921,3.2306252,11544.677419354839
2000/01/01@13:16:40,17922,3.2311878,11547.225806451614
2000/01/01@13:16:41,17923,3.2315626,11549.774193548386
2000/01/01@13:16:42,17924,3.2306252,11552.322580645161
2000/01/01@13:16:43,17925,3.2313752,11554.870967741936
2000/01/01@13:16:44,17926,3.2315626,11557.41935483871
2000/01/01@13:16:45,17927,3.2311878,11559.967741935483
2000/01/01@13:16:46,17928,3.2306252,11562.516129032258
2000/01/01@13:16:47,17929,3.2306252,11565.064516129032
2000/01/01@13:16:48,17930,3.2308126,11567.612903225807
2000/01/01@13:16:49,17931,3.2313752,11570.161290322581
2000/01/01@13:16:51,17933,3.2304376,11575.258064516129
2000/01/01@13:16:52,17934,3.2315626,11577.806451612903
2000/01/01@13:16:53,17935,3.2304376,11580.354838709678
2000/01/01@13:16:54,17936,3.2313752,11582.90322580645
2000/01/01@13:16:55,17937,3.2308126,11585.451612903225
2000/01/01@13:16:56,17938,3.231,11588.0
2000/01/01@13:16:57,17939,3.231,11590.466666666667
2000/01/01@13:16:58,17940,3.2308126,11592.933333333332
2000/01/01@13:16:59,17941,3.2313752,11595.4
2000/01/01@13:17:00,17942,3.2311878,11597.866666666667
2000/01/01@13:17:01,17943,3.2306252,11600.333333333334
2000/01/01@13:17:03,17945,3.2313752,11605.266666666666
2000/01/01@13:17:04,17946,3.2306252,11607.733333333334
2000/01/01@13:17:05,17947,3.231,11610.2
2000/01/01@13:17:06,17948,3.2306252,11612.666666666666
2000/01/01@13:17:07,17949,3.2306252,11615.133333333333
2000/01/01@13:17:08,17950,3.2308126,11617.6
2000/01/01@13:17:09,17951,3.2308126,11620.066666666668
2000/01/01@13:17:10,17952,3.2313752,11622.533333333333
2000/01/01@13:17:11,17953,3.2306252,11625.0
2000/01/01@13:17:12,17954,3.2308126,11627.466666666667
2000/01/01@13:17:13,17955,3.2311878,11629.933333333332
2000/01/01@13:17:15,17957,3.2313752,11634.866666666667
2000/01/01@13:17:16,17958,3.2306252,11637.333333333334
2000/01/01@13:17:17,17959,3.231,11639.8
2000/01/01@13:17:18,17960,3.2313752,11642.266666666666
2000/01/01@13:17:19,17961,3.2311878,11644.733333333334
2000/01/01@13:17:20,17962,3.2311878,11647.2
2000/01/01@13:17:21,17963,3.2308126,11649.666666666666
2000/01/01@13:17:22,17964,3.2306252,11652.133333333333
2000/01/01@13:17:23,17965,3.2311878,11654.6
2000/01/01@13:17:24,17966,3.2311878,11657.066666666668
2000/01/01@13:17:25,17967,3.2308126,11659.533333333333
2000/01/01@13:17:27,17969,3.2308126,11664.354838709678
2000/01/01@13:17:28,17970,3.2308126,11666.709677419354
2000/01/01@13:17:29,17971,3.2315626,11669.064516129032
2000/01/01@13:17:30,17972,3.2306252,11671.41935483871
2000/01/01@13:17:31,17973,3.2308126,11673.774193548386
2000/01/01@13:17:32,17974,3.23175,11676.129032258064
2000/01/01@13:17:33,17975,3.2306252,11678.483870967742
2000/01/01@13:17:34,17976,3.23175,11680.838709677419
2000/01/01@13:17:35,17977,3.2313752,11683.193548387097
2000/01/01@13:17:36,17978,3.2313752,11685.548387096775
2000/01/01@13:17:37,17979,3.2315626,11687.90322580645
2000/01/01@13:17:39,17981,3.2313752,11692.612903225807
2000/01/01@13:17:40,17982,3.2306252,11694.967741935483
2000/01/01@13:17:41,17983,3.2308126,11697.322580645161
2000/01/01@13:17:42,17984,3.2308126,11699.677419354839
2000/01/01@13:17:43,17985,3.2308126,11702.032258064517
2000/01/01@13:17:44,17986,3.2308126,11704.387096774193
2000/01/01@13:17:45,17987,3.2308126,11706.741935483871
2000/01/01@13:17:46,17988,3.23175,11709.09677419355
2000/01/01@13:17:47,17989,3.2308126,11711.451612903225
2000/01/01@13:17:48,17990,3.2306252,11713.806451612903
2000/01/01@13:17:49,17991,3.2306252,11716.161290322581
2000/01/01@13:17:51,17993,3.2315626,11720.870967741936
2000/01/01@13:17:52,17994,3.231,11723.225806451614
2000/01/01@13:17:53,17995,3.2308126,11725.58064516129
2000/01/01@13:17:54,17996,3.2308126,11727.935483870968
2000/01/01@13:17:55,17997,3.2315626,11730.290322580646
2000/01/01@13:17:56,17998,3.231,11732.645161290322
2000/01/01@13:17:57,17999,3.231,11735.0
2000/01/01@13:17:58,18000,3.2306252,11737.233333333334
